Department,Subject,Course,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,RD,W,Total
ESL,ESL,ESL 11B,2176,KAHN A B,0.0,4.0,7.0,5.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,27
ESL,ESL,ESL 11B,2177,LEVITT D J,2.0,2.0,12.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,25
ESL,ESL,ESL 11B,2178,IBARAKI A T,2.0,1.0,3.0,1.0,5.0,0.0,0.0,3.0,3.0,0.0,4.0,22
ESL,ESL,ESL 11B,2180,WOLFE R A,0.0,6.0,3.0,0.0,3.0,0.0,0.0,4.0,3.0,0.0,4.0,23
ESL,ESL,ESL 11B,4174,TORREZ P J,0.0,7.0,6.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,23
ESL,ESL,ESL 14A,2181,STIVENER M,4.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,17
ESL,ESL,ESL 14B,2182,MARASCO J A,12.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,27
ESL,ESL,ESL 14B,2183,SPECTOR A L,12.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,26
ESL,ESL,ESL 15,2184,BOSTWICK L H,16.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,26
ESL,ESL,ESL 16A,2185,KOENIG GOLOMBE,15.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,25
ESL,ESL,ESL 16B,2187,MUKAI M,14.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,22
ESL,ESL,ESL 16C,2188,MUKAI M,12.0,10.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,34
ESL,ESL,ESL 20A,2189,ELLIS T L,6.0,5.0,11.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,29
ESL,ESL,ESL 20B,2190,MARASCO J A,3.0,5.0,8.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,27
ESL,ESL,ESL 20B,2191,HARCLERODE J E,7.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,5.0,25
ESL,ESL,ESL 21A,2192,KOENIG GOLOMBE,2.0,4.0,8.0,1.0,1.0,0.0,0.0,3.0,10.0,0.0,5.0,34
ESL,ESL,ESL 21A,2193,LODMER E L,2.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,0.0,0.0,35
ESL,ESL,ESL 21A,2194,BORGARDT M L,0.0,3.0,9.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,24
ESL,ESL,ESL 21A,2195,HARDACREDECERQ,1.0,2.0,6.0,2.0,6.0,0.0,0.0,2.0,4.0,0.0,2.0,25
ESL,ESL,ESL 21A,2196,ASHLEIGH S B,1.0,3.0,10.0,1.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,25
ESL,ESL,ESL 21A,2197,IBARAKI A T,0.0,3.0,12.0,1.0,4.0,0.0,0.0,6.0,6.0,0.0,3.0,35
ESL,ESL,ESL 21A,2198,HARDACREDECERQ,1.0,0.0,7.0,1.0,8.0,0.0,0.0,3.0,4.0,0.0,1.0,25
ESL,ESL,ESL 21A,2200,YENSER S J,2.0,3.0,3.0,5.0,0.0,0.0,0.0,3.0,6.0,0.0,3.0,25
ESL,ESL,ESL 21A,2201,GRAZIADEI K N,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,14.0,0.0,2.0,25
ESL,ESL,ESL 21A,2202,IBARAKI A T,4.0,4.0,8.0,1.0,4.0,0.0,0.0,1.0,10.0,0.0,2.0,34
ESL,ESL,ESL 21A,2203,YENSER S J,3.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,26
ESL,ESL,ESL 21A,2204,LEVEQUE V F,0.0,2.0,5.0,3.0,2.0,0.0,0.0,7.0,5.0,0.0,2.0,26
ESL,ESL,ESL 21A,2206,TRACEY M P,2.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,8.0,0.0,1.0,24
ESL,ESL,ESL 21A,2207,GRAZIADEI K N,0.0,0.0,1.0,2.0,1.0,0.0,1.0,9.0,7.0,0.0,2.0,23
ESL,ESL,ESL 21A,2208,YENSER S J,2.0,1.0,3.0,2.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,23
ESL,ESL,ESL 21A,4175,HOLMES W J,3.0,4.0,2.0,3.0,3.0,0.0,0.0,4.0,1.0,0.0,3.0,23
ESL,ESL,ESL 21B,2210,KOENIG GOLOMBE,2.0,3.0,7.0,1.0,1.0,0.0,0.0,3.0,13.0,0.0,2.0,32
ESL,ESL,ESL 21B,2211,LODMER E L,2.0,3.0,1.0,0.0,1.0,0.0,0.0,4.0,14.0,0.0,0.0,25
ESL,ESL,ESL 21B,2212,JAFFE S R,4.0,5.0,4.0,0.0,3.0,0.0,0.0,7.0,12.0,0.0,4.0,39
ESL,ESL,ESL 21B,2213,JAFFE S R,2.0,3.0,5.0,7.0,1.0,0.0,0.0,4.0,15.0,0.0,1.0,38
ESL,ESL,ESL 21B,2214,ASHLEIGH S B,1.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,25
ESL,ESL,ESL 21B,2215,CHRISTY A,1.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,14.0,0.0,1.0,24
ESL,ESL,ESL 21B,2217,JO C J,0.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,25
ESL,ESL,ESL 21B,2218,CHRISTY A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,18.0,0.0,1.0,25
ESL,ESL,ESL 21B,2219,CHRISTY A,2.0,8.0,2.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,1.0,25
ESL,ESL,ESL 21B,2220,KUNIMOTO T A,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,16.0,0.0,1.0,25
ESL,ESL,ESL 21B,2221,TRACEY M P,1.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,20
ESL,ESL,ESL 21B,3407,ASHLEIGH S B,2.0,6.0,2.0,1.0,1.0,0.0,0.0,7.0,6.0,0.0,0.0,25
ESL,ESL,ESL 21B,4176,TRACEY M P,0.0,3.0,5.0,2.0,0.0,0.0,0.0,5.0,8.0,0.0,2.0,25
ESL,ESL,ESL 23,2222,GRAZIADEI K N,8.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,24
ESL,ESL,ESL 28,2223,ALLIE S M,4.0,4.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,22
ESL,ESL,ESL 28,2224,IBARAKI A T,5.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,28
Health Science,HEALTH,HEALTH 61,2396,REES D M,18.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,34
Health Science,NURSNG,NURSNG 10,2932,WILLIAMS E J,4.0,16.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,29
Health Science,NURSNG,NURSNG 10L,2933,ZEIGLER L N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 10L,2934,PENAFLORIDA D D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 10L,2935,ISLAS V I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,6
Health Science,NURSNG,NURSNG 10L,2936,MAYORGA A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 15,2937,KHOJA A M,7.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24
Health Science,NURSNG,NURSNG 15L,2938,THIERCOF H A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 15L,2940,ISLAS V I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 15L,2941,KHOJA A M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 17,2942,FRIEDMAN M H,5.0,17.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,44
Health Science,NURSNG,NURSNG 17,2943,FRIEDMAN M H,6.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,26
Health Science,NURSNG,NURSNG 20,2944,THIERCOF H A,4.0,19.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30
Health Science,NURSNG,NURSNG 20L,2945,SMITH J M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 20L,2946,THIERCOF H A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 20L,2947,KHOJA A M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,10
Health Science,NURSNG,NURSNG 25,2948,MALTESE A M,4.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
Health Science,NURSNG,NURSNG 25L,2949,STOVALL K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4
Health Science,NURSNG,NURSNG 25L,2950,GITTLESON G L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5
Health Science,NURSNG,NURSNG 25L,2951,STOVALL K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5
Health Science,NURSNG,NURSNG 25L,2952,GITTLESON G L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,6
Health Science,NURSNG,NURSNG 25L,2953,BANKS C A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4
Health Science,NURSNG,NURSNG 25L,2954,RISINGER L A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4
Health Science,NURSNG,NURSNG 28,2955,SHORT A D,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10
Health Science,NURSNG,NURSNG 28,2956,SHORT A D,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10
Health Science,NURSNG,NURSNG 28,2957,SHORT A D,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 28,2958,SHORT A D,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 30,2959,SHORT A D,5.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
Health Science,NURSNG,NURSNG 30L,2960,WILLIAMS E J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5
Health Science,NURSNG,NURSNG 30L,2961,SHORT A D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 30L,2962,GALARAGA E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 30L,2963,GODAWA K S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 35,2964,ADLER E,8.0,14.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28
Health Science,NURSNG,NURSNG 35L,2965,FLORES B B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 35L,2966,GODAWA K S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 35L,2967,BREGMAN M A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 36,2968,LOPEZ G M,1.0,8.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,24
Health Science,NURSNG,NURSNG 36,2969,LOPEZ G M,6.0,13.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,38
Health Science,NURSNG,NURSNG 40,2970,ADLER E,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
Health Science,NURSNG,NURSNG 40,2971,ADLER E,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Health Science,NURSNG,NURSNG 40L,2972,ADLER E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 40L,2973,ADLER E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 40L,2974,SCARLET A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 40L,2975,SCARLET A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 45,2976,VALCIN F,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
Health Science,NURSNG,NURSNG 45,2977,VALCIN F,4.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
Health Science,NURSNG,NURSNG 45L,2978,SMITH D L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 45L,2979,VALCIN F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 45L,2980,VALCIN F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 45L,2981,SMITH D L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 50,2982,WILLIAMS E J,7.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
Health Science,NURSNG,NURSNG 50L,2983,WILLIAMS E J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16
Health Science,NURSNG,NURSNG 50L,2984,SHORT A D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12
Health Science,OT,OT 1,4380,EVANS JAMI R,15.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,22
Health Science,RES TH,RES TH 1,4439,SANTANA S A,7.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,18
History,ENVRN,ENVRN 32,2148,FOUSER D C,6.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16
History,HIST,HIST 1,2398,KERZE M,4.0,5.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,11.0,37
History,HIST,HIST 1,2399,KENT M L,16.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,39
History,HIST,HIST 1,2400,BENNETT H M,13.0,8.0,9.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,8.0,42
History,HIST,HIST 1,2401,BENNETT H M,15.0,4.0,5.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,12.0,43
History,HIST,HIST 1,2402,STILES C L,11.0,16.0,6.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,42
History,HIST,HIST 1,2403,STILES C L,15.0,21.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42
History,HIST,HIST 1,2404,BYRNE D,16.0,10.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,38
History,HIST,HIST 1,3443,BYRNE D,4.0,12.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,34
History,HIST,HIST 1,4227,STILES C L,16.0,13.0,6.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,43
History,HIST,HIST 2,2405,MAYNC T M,2.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23
History,HIST,HIST 2,2406,BYRNE D,8.0,13.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,39
History,HIST,HIST 2,2407,BENNETT H M,11.0,10.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,39
History,HIST,HIST 2,2408,THOMASSON B A,6.0,7.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,41
History,HIST,HIST 2,2409,BENNETT H M,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26
History,HIST,HIST 2,2410,MANOFF R J,7.0,9.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,9.0,35
History,HIST,HIST 2,2411,VERLET M C,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,18
History,HIST,HIST 2,2412,VERLET M C,3.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,21
History,HIST,HIST 2,3444,VERLET M C,3.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,32
History,HIST,HIST 3,4228,STILES C L,23.0,11.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,43
History,HIST,HIST 5,2413,GARCIA R M,4.0,8.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,5.0,28
History,HIST,HIST 6,2414,MORENO M,9.0,9.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,36
History,HIST,HIST 10,2415,KAWAGUCHI L A,1.0,7.0,12.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,45
History,HIST,HIST 10,2416,AMERIAN‐DONNEL,7.0,14.0,10.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,9.0,46
History,HIST,HIST 10,2417,KAWAGUCHI L A,2.0,8.0,9.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,44
History,HIST,HIST 10,2418,KAWAGUCHI L A,0.0,7.0,10.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0,49
History,HIST,HIST 10,2419,AMERIAN‐DONNEL,11.0,18.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43
History,HIST,HIST 10,2420,WILKINSON JR E C,15.0,10.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,42
History,HIST,HIST 10,2421,CRUZ J S,14.0,10.0,11.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,6.0,48
History,HIST,HIST 10,2422,KAWAGUCHI L A,1.0,7.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,37
History,HIST,HIST 10,3460,HARRIS J L,9.0,6.0,2.0,4.0,7.0,0.0,0.0,1.0,6.0,0.0,6.0,41
History,HIST,HIST 10,4229,SLAUGHTER M A,7.0,28.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,45
History,HIST,HIST 11,2423,MORENO M,11.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,36
History,HIST,HIST 11,2424,MORENO M,8.0,5.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,37
History,HIST,HIST 11,2425,CHI J S,3.0,11.0,10.0,6.0,3.0,0.0,1.0,0.0,1.0,0.0,8.0,43
History,HIST,HIST 11,2426,MORENO M,11.0,17.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,45
History,HIST,HIST 11,2427,CHI J S,3.0,12.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,48
History,HIST,HIST 11,2428,CRUZ J S,11.0,5.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,12.0,35
History,HIST,HIST 11,2429,KEVILLE T J,33.0,12.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,53
History,HIST,HIST 11,2430,BORGHEI S C,13.0,9.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,46
History,HIST,HIST 11,4230,STILES C L,18.0,14.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,47
History,HIST,HIST 12,2431,AMERIAN‐DONNEL,7.0,17.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,46
History,HIST,HIST 12,2432,CHI J S,5.0,11.0,10.0,3.0,13.0,0.0,1.0,0.0,0.0,0.0,7.0,50
History,HIST,HIST 12,2433,AMERIAN‐DONNEL,17.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
History,HIST,HIST 12,2434,MANOFF R J,11.0,13.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,44
History,HIST,HIST 12,2435,KEVILLE T J,25.0,25.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,55
History,HIST,HIST 12,2436,CHI J S,3.0,18.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,41
History,HIST,HIST 12,2437,LYNCH S H,9.0,15.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,45
History,HIST,HIST 12,4231,BOLELLI D,11.0,20.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,51
History,HIST,HIST 13,2438,WILKINSON JR E C,7.0,10.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,34
History,HIST,HIST 13,2439,MCMILLEN R,9.0,10.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,36
History,HIST,HIST 14,2440,BORGHEI S C,3.0,13.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,41
History,HIST,HIST 14,2441,KAWAGUCHI L A,2.0,7.0,7.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,11.0,38
History,HIST,HIST 16,2444,CLAYBORNE D,19.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,43
History,HIST,HIST 16,2445,MCMILLEN R,7.0,7.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,31
History,HIST,HIST 19,2446,GARCIA R M,11.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,27
History,HIST,HIST 20,2447,VANBENSCHOTEN,6.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,24
History,HIST,HIST 22,2448,DENIZEAU V,10.0,11.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,35
History,HIST,HIST 25,2449,REILLY B J,13.0,4.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,41
History,HIST,HIST 28,2450,BENNETT H M,15.0,6.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,39
History,HIST,HIST 32,2451,FOUSER D C,5.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,21
History,HIST,HIST 33,2452,REILLY B J,12.0,6.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,10.0,42
History,HIST,HIST 33,2453,REILLY B J,10.0,5.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,41
History,HIST,HIST 33,2454,KENT M L,16.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31
History,HIST,HIST 33,2455,VANBENSCHOTEN,7.0,5.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,30
History,HIST,HIST 34,2456,REILLY B J,3.0,3.0,2.0,3.0,11.0,0.0,0.0,1.0,0.0,0.0,11.0,34
History,HIST,HIST 34,2458,REILLY B J,10.0,4.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,36
History,HIST,HIST 34,2459,VANBENSCHOTEN,16.0,6.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,33
History,HIST,HIST 41,2461,BOLELLI D,10.0,11.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,44
History,HIST,HIST 42,2462,MORENO M,10.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,43
History,HIST,HIST 47,2463,CHI J S,4.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,16
History,HIST,HIST 52,2464,AMERIAN‐DONNEL,4.0,9.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,36
History,HIST,HIST 53,2465,BOLELLI D,12.0,12.0,11.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,47
History,HIST,HIST 53,2466,KERZE M,8.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,15.0,33
History,HIST,HIST 55,2467,KERZE M,9.0,4.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,39
Athletics and Kinesiology,HEALTH,HEALTH 10,2388,METZLER K A,9.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,21
Athletics and Kinesiology,HEALTH,HEALTH 10,2389,STRONG L M,12.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37
Athletics and Kinesiology,HEALTH,HEALTH 10,2390,STRONG L M,8.0,15.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42
Athletics and Kinesiology,HEALTH,HEALTH 10,2391,CONTARSY S A,25.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,46
Athletics and Kinesiology,HEALTH,HEALTH 10,2392,HANK M E,19.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,35
Athletics and Kinesiology,HEALTH,HEALTH 10,2393,HANK M E,9.0,10.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,36
Athletics and Kinesiology,HEALTH,HEALTH 10,2394,CHAVEZ E C,27.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,43
Athletics and Kinesiology,HEALTH,HEALTH 10,3442,HANK M E,12.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,29
Athletics and Kinesiology,HEALTH,HEALTH 11,2395,SHIMA T H,32.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,41
Athletics and Kinesiology,KIN PE,KIN PE 2,2524,METZLER K A,24.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,34
Athletics and Kinesiology,KIN PE,KIN PE 2,2525,METZLER K A,17.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,25
Athletics and Kinesiology,KIN PE,KIN PE 3,2527,CONTARSY S A,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16
Athletics and Kinesiology,KIN PE,KIN PE 3,2529,METZLER K A,5.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,21
