Department,Subject,Course,Instructor,A,B,C,D,F,IP,IX,NP,P,RD,W,Total
Communication and Media Studies,FILM,FILM 88A,CARRASCO S,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Communication and Media Studies,FILM,FILM 90A,MUNOZ M E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2
Communication and Media Studies,GLOBAL,GLOBAL 3,MOVIUS L,10,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15
Communication and Media Studies,JOURN,JOURN 1,BLAIZE-HOPKINS A N,6,5,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5,21
Communication and Media Studies,JOURN,JOURN 1,OBSATZ S B,37,5,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,7,53
Communication and Media Studies,JOURN,JOURN 1,RUBIN S M,7,12,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,12,38
Communication and Media Studies,JOURN,JOURN 1,STAMBLER L S,9,5,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4,23
Communication and Media Studies,JOURN,JOURN 4A,GIGGANS J H,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4
Communication and Media Studies,JOURN,JOURN 15,RUBIN S M,4,5,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,11,27
Communication and Media Studies,JOURN,JOURN 16,BLAIZE-HOPKINS A N,14,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,22
Communication and Media Studies,JOURN,JOURN 17,BLAIZE-HOPKINS A N,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Communication and Media Studies,JOURN,JOURN 21,BURKHART G J,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Communication and Media Studies,JOURN,JOURN 22,BURKHART G J,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
Communication and Media Studies,JOURN,JOURN 43,ADELMAN A,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15
Communication and Media Studies,MEDIA,MEDIA 1,BLAIZE-HOPKINS A N,10,5,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8,27
Communication and Media Studies,MEDIA,MEDIA 1,BREWER S L,60,22,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,8,98
Communication and Media Studies,MEDIA,MEDIA 1,BREWINGTON R H,21,8,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2,39
Communication and Media Studies,MEDIA,MEDIA 1,CAPTOR R,6,8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,19
Communication and Media Studies,MEDIA,MEDIA 1,CHARLES H E,30,24,12.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,9,81
Communication and Media Studies,MEDIA,MEDIA 1,CHICAS H K,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,28
Communication and Media Studies,MEDIA,MEDIA 1,COLEMAN D,9,8,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7,29
Communication and Media Studies,MEDIA,MEDIA 1,CONLEY T,19,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,31
Communication and Media Studies,MEDIA,MEDIA 1,DICKINSON L M,51,5,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3,66
Communication and Media Studies,MEDIA,MEDIA 1,MOVIUS L,89,13,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3,114
Communication and Media Studies,MEDIA,MEDIA 1,OBSATZ S B,63,17,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6,89
Communication and Media Studies,MEDIA,MEDIA 1,RAZ J G,8,10,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5,30
Communication and Media Studies,MEDIA,MEDIA 1,SAXON L N,9,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,16
Communication and Media Studies,MEDIA,MEDIA 1,SHAW R D,16,7,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3,31
Communication and Media Studies,MEDIA,MEDIA 1,SIMMONS R D,16,24,28.0,19.0,1.0,0.0,0.0,0.0,1.0,0.0,16,105
Communication and Media Studies,MEDIA,MEDIA 1,STAMBLER L S,43,14,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8,75
Communication and Media Studies,MEDIA,MEDIA 2,SCHOFIELD J E,6,2,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5,20
Communication and Media Studies,MEDIA,MEDIA 3,MOVIUS L,31,11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46
Communication and Media Studies,MEDIA,MEDIA 4,CHICAS H K,23,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27
Communication and Media Studies,MEDIA,MEDIA 4,RAZ J G,10,12,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1,34
Communication and Media Studies,MEDIA,MEDIA 10,BREWER S L,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
Communication and Media Studies,MEDIA,MEDIA 10,CHARLES H E,18,3,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,28
Communication and Media Studies,MEDIA,MEDIA 10,CHICAS H K,7,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,18
Communication and Media Studies,MEDIA,MEDIA 10,DICKINSON L M,20,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27
Communication and Media Studies,MEDIA,MEDIA 10,GOLDSTEIN MARTIN M,63,35,4.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,3,119
Communication and Media Studies,MEDIA,MEDIA 10,GOUGIS M J,53,17,12.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,5,98
Communication and Media Studies,MEDIA,MEDIA 10,OBSATZ S B,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32
Communication and Media Studies,MEDIA,MEDIA 10,PERNISCO N,58,17,2.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,10,104
Communication and Media Studies,MEDIA,MEDIA 10,RAZ J G,14,8,7.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,5,40
Communication and Media Studies,MEDIA,MEDIA 10,SCHOFIELD J E,38,17,7.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,5,77
Communication and Media Studies,MEDIA,MEDIA 11,SHAW R D,10,10,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4,27
Communication and Media Studies,MEDIA,MEDIA 12,GIGGANS J H,7,3,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,17
Communication and Media Studies,MEDIA,MEDIA 13,BREWINGTON R H,21,2,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1,29
Communication and Media Studies,MEDIA,MEDIA 13,CAREY R T,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
Communication and Media Studies,MEDIA,MEDIA 14,GIGGANS J H,5,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,13
Communication and Media Studies,MEDIA,MEDIA 16,CARLUCCI M A,12,5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13,33
Communication and Media Studies,MEDIA,MEDIA 18,ADELMAN A,1,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16
Communication and Media Studies,MEDIA,MEDIA 19,PRESCOTT P N,11,5,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4,28
Communication and Media Studies,MEDIA,MEDIA 20,SHAW R D,9,2,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9,28
Communication and Media Studies,MEDIA,MEDIA 20,STOWELL R,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
Communication and Media Studies,MEDIA,MEDIA 20,WEISMAN B S,10,3,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,20
Communication and Media Studies,MEDIA,MEDIA 21,CAPTOR R,8,7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,27
Communication and Media Studies,MEDIA,MEDIA 46,FETZER G C,21,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,31
Communication and Media Studies,MEDIA,MEDIA 48,SHAW R D,8,1,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2,15
Communication and Media Studies,MEDIA,MEDIA 88A,MUNOZ M E,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Communication and Media Studies,MEDIA,MEDIA 90B,SHAW R D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2
Communication and Media Studies,PHOTO,PHOTO 13,BURKHART G J,5,2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,13
Communication and Media Studies,PHOTO,PHOTO 14,BURKHART G J,0.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6
Cosmetology,COSM,COSM 10A,CEBALLOS B A,9,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
Cosmetology,COSM,COSM 10A,MYERS A M,21,2,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3,32
Cosmetology,COSM,COSM 10A,VAUGHN C L,25,14,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,6,57
Cosmetology,COSM,COSM 10B,CEBALLOS B A,16,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,24
Cosmetology,COSM,COSM 10B,MYERS A M,10,8,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2,30
Cosmetology,COSM,COSM 10B,VAUGHN C L,12,22,10.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3,54
Cosmetology,COSM,COSM 11A,LEDONNE H,3,23,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,14,57
Cosmetology,COSM,COSM 11B,PERRET D M,19,11,13.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4,52
Cosmetology,COSM,COSM 11C,ASSADI J,14,18,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,14,60
Cosmetology,COSM,COSM 11D,MONGE J V,34,4,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,14,61
Cosmetology,COSM,COSM 11E,MYERS A M,23,8,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,12,53
Cosmetology,COSM,COSM 16,CEBALLOS B A,21,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,30
Cosmetology,COSM,COSM 16,NUNLEY R M,2,7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,20
Cosmetology,COSM,COSM 18,LIM J Y,34,9,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4,52
Cosmetology,COSM,COSM 18,MANUEL S M,27,12,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,48
Cosmetology,COSM,COSM 20,MANUEL S M,28,15,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4,58
Cosmetology,COSM,COSM 21A,MOISAN A V,29,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,13,49
Cosmetology,COSM,COSM 21B,MANUEL S M,17,6,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2,34
Cosmetology,COSM,COSM 21C,PERRET D M,16,15,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,10,51
Cosmetology,COSM,COSM 21D,HARRISON H L,22,5,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2,34
Cosmetology,COSM,COSM 21E,MYERS A M,21,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8,39
Cosmetology,COSM,COSM 26,NUNLEY R M,13,10,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,44
Cosmetology,COSM,COSM 28A,LEDONNE H,11,26,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4,53
Cosmetology,COSM,COSM 28B,LIM J Y,33,11,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7,57
Cosmetology,COSM,COSM 30,DICAMILLO N,27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,35
Cosmetology,COSM,COSM 30,HORN S L,20,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30
Cosmetology,COSM,COSM 31A,MOISAN A V,28,10,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3,47
Cosmetology,COSM,COSM 31B,ASSADI J,8,11,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,26
Cosmetology,COSM,COSM 31C,CEBALLOS B A,20,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,31
Cosmetology,COSM,COSM 31E,NUNLEY R M,8,9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,25
Cosmetology,COSM,COSM 36,NUNLEY R M,20,13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12,48
Cosmetology,COSM,COSM 38,LIM J Y,26,15,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5,49
Cosmetology,COSM,COSM 38B,IJAMES S V,31,4,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,42
Cosmetology,COSM,COSM 38C,IJAMES S V,32,4,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,45
Cosmetology,COSM,COSM 40,DICAMILLO N,9,10,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,24
Cosmetology,COSM,COSM 41B,ASSADI J,6,11,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3,26
Cosmetology,COSM,COSM 42,HARRISON H L,36,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,48
Cosmetology,COSM,COSM 46,MONGE J V,17,4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,35
Cosmetology,COSM,COSM 48,KEPLER J M,33,2,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2,42
Cosmetology,COSM,COSM 48B,LEDONNE H,9,24,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8,52
Cosmetology,COSM,COSM 50A,MOISAN A V,17,9,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29
Cosmetology,COSM,COSM 50B,CEBALLOS B A,5,9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16
Cosmetology,COSM,COSM 50C,DICAMILLO N,8,7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3,21
Cosmetology,COSM,COSM 50E,DICAMILLO N,23,7,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5,39
Cosmetology,COSM,COSM 50N,DICAMILLO N,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Cosmetology,COSM,COSM 64,LEDONNE H,6,26,21.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8,67
Cosmetology,COSM,COSM 88A,PERRET D M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4
Cosmetology,COSM,COSM 95A,"DICAMILLO N/HORN S
L/ROGERS JR J",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,7,73
Cosmetology,COSM,COSM 95B,"KEPLER J M/LEDONNE
H",0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,0.0,7,34
Cosmetology,COSM,COSM 95C,HARRISON H L/MOISAN A V/MONGE JV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,3,14
Cosmetology,COSM,COSM 95D,"ASSADI J/IJAMES S
V/PERRET D M",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,3,26
Counseling,COUNS,COUNS 1,NWEKE T K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,58.0,0.0,18,90
Counseling,COUNS,COUNS 11,CHOW L N/SANKER C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,0.0,3,35
Counseling,COUNS,COUNS 11,ESTRADA C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,0.0,2,38
Counseling,COUNS,COUNS 11,HAMILTON K N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,0.0,3,41
Counseling,COUNS,COUNS 11,KARIMIAN N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,1,38
Counseling,COUNS,COUNS 11,KIM SOO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,0.0,39
Counseling,COUNS,COUNS 11,NISHIYAMA T K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,1,38
Counseling,COUNS,COUNS 11,ROWLAND Y T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,0.0,0.0,35
Counseling,COUNS,COUNS 11,TRAN J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,2,37
Counseling,COUNS,COUNS 12,DE CAUSSIN J R,17,7,4.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,5,44
Counseling,COUNS,COUNS 12,FOX M P,35,6,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5,59
Counseling,COUNS,COUNS 12,GARCIA C J,49,2,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2,59
Counseling,COUNS,COUNS 12,GAUSMAN J M,42,6,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,8,72
Counseling,COUNS,COUNS 12,GURROLA D M,13,11,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11,44
Counseling,COUNS,COUNS 12,JOHNSON DE A,21,13,7.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,13,66
Counseling,COUNS,COUNS 12,KENNISON R L,60,6,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2,75
Counseling,COUNS,COUNS 12,MARTINEZ E,16,6,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,2,36
Counseling,COUNS,COUNS 12,PARKER J C,34,7,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6,62
Counseling,COUNS,COUNS 12,ROSILES C A,30,10,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,7,59
Counseling,COUNS,COUNS 12,RUIZ J,42,7,2.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,7,69
Counseling,COUNS,COUNS 12,SANTIAGO G,34,6,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2,54
Counseling,COUNS,COUNS 15,KENNISON R L,48,16,7.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,8,88
Counseling,COUNS,COUNS 16,MARTINEZ E,7,1,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,3,19
Counseling,COUNS,COUNS 20,ADKINS L B,11,2,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2,26
Counseling,COUNS,COUNS 20,BEDWORTH S M,20,20,11.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,16,78
Counseling,COUNS,COUNS 20,BLYE D M,11,10,7.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2,39
Counseling,COUNS,COUNS 20,BONILLA V,47,18,16.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,40,134
Counseling,COUNS,COUNS 20,CASTRO E A,17,17,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,10,54
Counseling,COUNS,COUNS 20,COOPER D J,68,16,8.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,8,109
Counseling,COUNS,COUNS 20,DOWD T Y,6,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,13,26
Counseling,COUNS,COUNS 20,FELIX J,56,38,18.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,5,133
Counseling,COUNS,COUNS 20,FINCH L A,60,5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,78
Counseling,COUNS,COUNS 20,FINLEY S F,52,15,11.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,7,97
Counseling,COUNS,COUNS 20,FUNES D E,20,14,8.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,4,55
Counseling,COUNS,COUNS 20,GALINDO O A,41,23,10.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,39,137
Counseling,COUNS,COUNS 20,GARCIA J L,5,6,8.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,4,34
Counseling,COUNS,COUNS 20,GONZALEZ AN,34,2,8.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,11,67
Counseling,COUNS,COUNS 20,HACKETT C D,13,6,13.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,7,46
Counseling,COUNS,COUNS 20,HEMENG E K,6,7,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,6,30
Counseling,COUNS,COUNS 20,HERNANDEZ-CABRE E,29,6,8.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,15,67
Counseling,COUNS,COUNS 20,HICKEY E E,18,4,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4,36
Counseling,COUNS,COUNS 20,INABU T M,5,4,8.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,5,30
Counseling,COUNS,COUNS 20,JACKSON A E,23,23,11.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12,85
Counseling,COUNS,COUNS 20,LEWIS M L,14,3,6.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,41,95
Counseling,COUNS,COUNS 20,MACIAS LIMON C C,8,6,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,5,31
Counseling,COUNS,COUNS 20,"MARTIN-TUNGPALA N
K",12,11,5.0,6.0,11.0,0.0,0.0,1.0,1.0,0.0,18,65
Counseling,COUNS,COUNS 20,NAKAO P O,11,4,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10,29
Counseling,COUNS,COUNS 20,NUNEZ-MASON R E,9,10,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7,31
Counseling,COUNS,COUNS 20,PICAZO L M,9,9,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3,33
Counseling,COUNS,COUNS 20,ROSS S A,30,23,11.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,14,101
Counseling,COUNS,COUNS 20,SAMANI N,12,5,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,5,32
Counseling,COUNS,COUNS 20,TREJO A D,42,23,11.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,23,106
Counseling,COUNS,COUNS 20,VALENTINE D,33,8,13.0,5.0,26.0,0.0,1.0,0.0,0.0,0.0,12,98
Counseling,COUNS,COUNS 20,VALLEJO O,11,8,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5,31
Counseling,COUNS,COUNS 20,WASHINGTON D M,18,8,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5,36
Counseling,COUNS,COUNS 20,WOODARD N L,12,9,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,7,36
Counseling,COUNS,COUNS 20,YAKHSZYAN H H,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,109
Counseling,COUNS,COUNS 88A,FELIX J,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Counseling,COUNS,COUNS 88C,FELIX J,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Counseling,COUNS,COUNS 90A,JOHNSON DE A,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,19.0,0.0,2,24
Counseling,COUNS,COUNS 90B,JOHNSON DE A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,20
Counseling,COUNS,COUNS 90C,JOHNSON DE A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,12
Counseling,COUNS,COUNS 90D,JOHNSON DE A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5
Counseling,CIS,CIS 1,RAHNI M,18,19,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,5,54
Counseling,CIS,CIS 1,ROTHAUPT B L,33,9,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,10,61
Counseling,CIS,CIS 1,SCOTT JACQUELINE D,18,12,9.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,16,65
Counseling,CIS,CIS 1,ZIMMERMAN W L,24,2,5.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,21,66
Counseling,CIS,CIS 4,CANADA S A,47,25,11.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7,94
Counseling,CIS,CIS 4,JERRY G S,71,13,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,12,113
Counseling,CIS,CIS 4,RAHNI M,3,2,9.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,4,30
Counseling,CIS,CIS 4,ROTHAUPT B L,45,13,8.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,11,82
Counseling,CIS,CIS 4,SIMMONDS A R,11,8,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,24
Counseling,CIS,CIS 9A,DARWICHE J,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
Counseling,CIS,CIS 30,BOLANDHEMAT F,8,7,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,22
Counseling,CIS,CIS 32,EL-KHOURY N R,6,2,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8,24
Counseling,CIS,CIS 35,VALDIVIA O,19,6,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4,38
Counseling,CIS,CIS 36G,SCOTT JACQUELINE D,8,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6,17
Counseling,CIS,CIS 36P,SCOTT JACQUELINE D,15,6,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,10,35
Counseling,CIS,CIS 37,JERRY G S,13,7,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25
Counseling,CIS,CIS 39,JERRY G S,15,4,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,25
Counseling,CIS,CIS 40,VALDIVIA O,7,4,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6,22
Counseling,CIS,CIS 50,BOLANDHEMAT F,6,3,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10,24
Counseling,CIS,CIS 50,EL-KHOURY N R,11,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,7,26
Counseling,CIS,CIS 51,BOLANDHEMAT F,15,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8,31
Counseling,CIS,CIS 51,CLARK G B,5,2,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4,16
Counseling,CIS,CIS 54,CLARK G B,19,8,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32
Counseling,CIS,CIS 55,CHABAN M,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Counseling,CIS,CIS 59A,EL-KHOURY N R,7,4,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,5,25
Counseling,CIS,CIS 60A,VALDIVIA O,5,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6,19
