Department,Subject,Course,Section,Instructor,A,B,C,D,F,P,NP,IX,RD,EW,W,Total
English,ENGL,ENGL 1,2075,VISHWANADHA H,2,0.0,3,3,10,0.0,0.0,0.0,0.0,0.0,9,27
English,ENGL,ENGL 1,2076,OVERALL S J,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,13,19
English,ENGL,ENGL 1,2077,CARDENAS T P,10,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,5,19
English,ENGL,ENGL 1,2078,CARDENAS T P,11,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,3,20
English,ENGL,ENGL 1,2079,PRITCHARD L A,5,3,4,1,7,0.0,2,0.0,0.0,0.0,13,35
English,ENGL,ENGL 1,2080,CAGGIANO S E,9,8,0.0,1,11,0.0,0.0,0.0,0.0,0.0,6,35
English,ENGL,ENGL 1,2081,MENTON K T,6,5,1,0.0,2,0.0,0.0,0.0,0.0,0.0,8,22
English,ENGL,ENGL 1,2082,PHILLIPS L K,5,5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,7,21
English,ENGL,ENGL 1,2083,CRAMER T R,8,4,1,0.0,2,0.0,0.0,0.0,0.0,0.0,3,18
English,ENGL,ENGL 1,2084,IRELAND S P,10,4,0.0,4,2,0.0,0.0,0.0,0.0,0.0,3,23
English,ENGL,ENGL 1,2085,YOUNG W H,1,6,3,0.0,5,0.0,0.0,0.0,0.0,0.0,9,24
English,ENGL,ENGL 1,2086,HASSMAN T,7,2,1,0.0,8,0.0,0.0,1,0.0,0.0,5,24
English,ENGL,ENGL 1,3372,SANDOVAL A,5,3,4,0.0,3,0.0,1,0.0,0.0,0.0,7,23
English,ENGL,ENGL 1,3373,BUMBERA N J,4,4,1,2,5,0.0,0.0,1,0.0,0.0,6,23
English,ENGL,ENGL 1,3375,BUMBERA N J,6,4,2,0.0,0.0,0.0,0.0,6,0.0,0.0,6,24
English,ENGL,ENGL 1,3376,DURAN A,2,2,6,0.0,5,0.0,0.0,1,0.0,0.0,9,25
English,ENGL,ENGL 1,3424,JONES S T,2,4,2,1,6,0.0,0.0,0.0,0.0,0.0,9,24
English,ENGL,ENGL 1,3426,COLMER I H,4,3,3,1,3,0.0,0.0,0.0,0.0,0.0,8,22
English,ENGL,ENGL 1,3443,SANDOVAL A,8,7,2,1,2,0.0,0.0,0.0,0.0,0.0,6,26
English,ENGL,ENGL 1,3444,GRODSKY R,6,7,5,1,3,0.0,0.0,0.0,0.0,0.0,2,24
English,ENGL,ENGL 1,3489,HERNANDEZ J K,15,3,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,2,25
English,ENGL,ENGL 1,3490,PHEAR J,2,7,3,2,9,0.0,0.0,0.0,0.0,0.0,2,25
English,ENGL,ENGL 1,3496,OLSEN S E,2,3,2,3,10,0.0,0.0,0.0,0.0,0.0,5,25
English,ENGL,ENGL 1,3530,GRIFFITH M E,0.0,3,2,3,12,0.0,1,0.0,0.0,0.0,7,28
English,ENGL,ENGL 1,3537,PEEPLES R A,5,1,1,0.0,12,0.0,1,0.0,0.0,0.0,7,27
English,ENGL,ENGL 1,3538,LYNCH J J,3,3,4,2,7,0.0,1,0.0,0.0,0.0,0.0,20
English,ENGL,ENGL 1,3554,LEMON W R,2,6,3,0.0,9,0.0,0.0,0.0,0.0,0.0,4,24
English,ENGL,ENGL 1,3561,DIAZ D M,3,3,1,0.0,9,0.0,0.0,4,0.0,0.0,6,26
English,ENGL,ENGL 1,3594,TRAYNHAM K,2,3,3,0.0,13,0.0,0.0,0.0,0.0,0.0,2,23
English,ENGL,ENGL 1,4085,GARCIA M S,8,1,0.0,1,7,0.0,0.0,0.0,0.0,0.0,6,23
English,ENGL,ENGL 2,2088,WINKLER K D,9,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,22
English,ENGL,ENGL 2,2089,OVERALL S J,2,4,6,1,1,0.0,0.0,0.0,0.0,0.0,8,22
English,ENGL,ENGL 2,2090,BELL S L,11,2,2,0.0,4,0.0,1,1,0.0,0.0,3,24
English,ENGL,ENGL 2,2091,HERTZ U L,7,10,0.0,0.0,0.0,1,0.0,0.0,0.0,1,4,23
English,ENGL,ENGL 2,2092,LIVANIS L,2,5,4,3,4,0.0,0.0,0.0,0.0,0.0,7,25
English,ENGL,ENGL 2,2093,HASSMAN T,17,1,0.0,0.0,3,0.0,0.0,1,0.0,0.0,1,23
English,ENGL,ENGL 2,2094,HALL J E,13,5,0.0,2,3,0.0,0.0,0.0,0.0,0.0,1,24
English,ENGL,ENGL 2,2095,DRISCOLL L V,7,6,4,0.0,0.0,0.0,1,0.0,0.0,0.0,7,25
English,ENGL,ENGL 2,2096,KEMPER D E,8,6,5,0.0,2,0.0,1,0.0,0.0,0.0,3,25
English,ENGL,ENGL 2,2097,HAMADA M J,13,4,2,0.0,1,1,0.0,0.0,0.0,0.0,3,24
English,ENGL,ENGL 2,2098,BELL S L,6,3,0.0,0.0,7,0.0,1,2,0.0,0.0,5,24
English,ENGL,ENGL 2,2099,KARRON R,9,9,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,25
English,ENGL,ENGL 2,2100,WINKLER K D,12,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,4,23
English,ENGL,ENGL 2,2101,ROSS M S,8,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,24
English,ENGL,ENGL 2,2102,LIVANIS L,11,4,3,1,3,0.0,0.0,0.0,0.0,0.0,1,23
English,ENGL,ENGL 2,2103,PEEPLES R A,19,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1,27
English,ENGL,ENGL 2,2104,PADILLA M R,8,4,0.0,2,1,0.0,0.0,0.0,0.0,0.0,9,24
English,ENGL,ENGL 2,2105,HASSMAN T,20,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,25
English,ENGL,ENGL 2,2106,BARHAM A C,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,26
English,ENGL,ENGL 2,2107,HALL J E,11,6,1,0.0,3,0.0,0.0,0.0,0.0,0.0,2,23
English,ENGL,ENGL 2,2108,EDELMANN C,6,8,4,1,0.0,0.0,0.0,0.0,0.0,1,2,22
English,ENGL,ENGL 2,2109,BELL S L,3,2,4,1,6,0.0,0.0,0.0,0.0,0.0,6,22
English,ENGL,ENGL 2,2110,KARRON R,13,8,0.0,0.0,1,0.0,0.0,3,0.0,0.0,3,28
English,ENGL,ENGL 2,2111,MEIR N K,9,8,3,1,2,0.0,0.0,1,0.0,0.0,0.0,24
English,ENGL,ENGL 2,2113,SOSNER J A,8,7,4,0.0,5,0.0,0.0,0.0,0.0,0.0,1,25
English,ENGL,ENGL 2,2114,DOUCET W J,16,3,0.0,1,0.0,0.0,0.0,3,0.0,0.0,2,25
English,ENGL,ENGL 2,2115,GOODE S S,14,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
English,ENGL,ENGL 2,2116,GARNICA A M,5,8,7,0.0,1,0.0,0.0,0.0,0.0,0.0,5,26
English,ENGL,ENGL 2,2118,PHILLIPS L K,8,6,3,4,0.0,0.0,0.0,0.0,0.0,0.0,1,22
English,ENGL,ENGL 2,2119,DAVIS C V,8,2,0.0,0.0,6,0.0,0.0,3,0.0,0.0,4,23
English,ENGL,ENGL 2,2120,PRITCHARD L A,12,4,3,1,5,0.0,0.0,0.0,0.0,0.0,1,26
English,ENGL,ENGL 2,2121,ROBINSON B,17,2,0.0,0.0,3,0.0,0.0,0.0,0.0,1,2,25
English,ENGL,ENGL 2,2122,JANAKOS L D,4,2,1,0.0,3,0.0,0.0,0.0,0.0,0.0,4,14
English,ENGL,ENGL 2,2123,DEL GEORGE D K,15,3,2,0.0,2,0.0,0.0,0.0,0.0,0.0,1,23
English,ENGL,ENGL 2,2124,GOODE S S,11,7,1,0.0,2,0.0,0.0,0.0,0.0,0.0,3,24
English,ENGL,ENGL 2,2125,PHILLIPS L K,6,3,2,3,0.0,0.0,0.0,1,0.0,0.0,6,21
English,ENGL,ENGL 2,2126,ROBINSON B,18,1,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,25
English,ENGL,ENGL 2,2128,COLMER I H,14,2,0.0,2,3,0.0,1,0.0,0.0,0.0,1,23
English,ENGL,ENGL 2,2129,PRITCHARD L A,8,7,1,0.0,2,0.0,1,0.0,0.0,0.0,4,23
English,ENGL,ENGL 2,2130,MATTESSICH S N,10,4,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,22
English,ENGL,ENGL 2,2131,RAJSKI B,17,5,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,25
English,ENGL,ENGL 2,2132,ESPINOSA A A,9,3,3,1,6,0.0,0.0,0.0,0.0,0.0,1,23
English,ENGL,ENGL 2,2133,DAVISON  IV G S,7,5,1,0.0,6,0.0,0.0,1,0.0,0.0,5,25
English,ENGL,ENGL 2,2134,DAVISON  IV G S,13,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,24
English,ENGL,ENGL 2,2135,CRAMER T R,16,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
English,ENGL,ENGL 2,2136,ESPINOSA A A,2,2,5,2,7,0.0,1,0.0,0.0,0.0,4,23
English,ENGL,ENGL 2,2137,CRAMER T R,8,10,1,1,2,0.0,0.0,0.0,0.0,0.0,2,24
English,ENGL,ENGL 2,2138,OLVEY K,15,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,5,24
English,ENGL,ENGL 2,2139,ONUGHA E L,19,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,25
English,ENGL,ENGL 2,2140,GONZALEZ M,21,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25
English,ENGL,ENGL 2,2141,REMMES J,6,6,3,0.0,0.0,0.0,0.0,2,0.0,0.0,5,22
English,ENGL,ENGL 2,2142,ENGELMANN D S,21,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25
English,ENGL,ENGL 2,2143,BLACKWELL N,11,3,1,0.0,1,0.0,0.0,2,0.0,0.0,5,23
English,ENGL,ENGL 2,2144,VISHWANADHA H,0.0,3,2,3,5,0.0,0.0,0.0,0.0,0.0,7,20
English,ENGL,ENGL 2,2145,BLACKWELL N,5,5,0.0,0.0,5,0.0,0.0,1,0.0,0.0,5,21
English,ENGL,ENGL 2,2146,MISAGHI A M,15,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,25
English,ENGL,ENGL 2,2147,MISAGHI A M,9,6,1,1,2,0.0,0.0,0.0,0.0,0.0,6,25
English,ENGL,ENGL 2,2148,HOTSINPILLER MAT,2,8,1,1,2,0.0,0.0,0.0,0.0,0.0,8,22
English,ENGL,ENGL 2,2149,ARIEFF D E,9,8,1,0.0,5,0.0,0.0,0.0,0.0,0.0,1,24
English,ENGL,ENGL 2,2150,ADAMS J J,2,5,4,2,3,0.0,0.0,0.0,0.0,0.0,5,21
English,ENGL,ENGL 2,2151,ARIEFF D E,2,5,1,0.0,4,0.0,0.0,0.0,0.0,0.0,5,17
English,ENGL,ENGL 2,2152,ADAMS J J,5,5,0.0,1,4,0.0,0.0,0.0,0.0,0.0,2,17
English,ENGL,ENGL 2,2153,GONZALEZ M,18,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,20
English,ENGL,ENGL 2,2154,OLVEY K,8,6,3,0.0,0.0,0.0,1,0.0,0.0,0.0,5,23
English,ENGL,ENGL 2,3562,JANAKOS L D,6,5,3,0.0,3,0.0,1,0.0,0.0,0.0,1,19
English,ENGL,ENGL 2,3595,HARRISON A,6,8,1,0.0,3,0.0,0.0,0.0,0.0,0.0,3,21
English,ENGL,ENGL 2,4087,PADILLA M R,7,4,3,0.0,1,1,0.0,0.0,0.0,0.0,2,18
English,ENGL,ENGL 2,4088,ENGELMANN D S,19,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,24
English,ENGL,ENGL 2,4089,MURPHY E M,15,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,2,23
English,ENGL,ENGL 4,2156,HERBERT S,10,2,1,0.0,1,0.0,0.0,0.0,0.0,0.0,2,16
English,ENGL,ENGL 5,2157,DRISCOLL L V,16,2,2,3,1,0.0,0.0,0.0,0.0,0.0,3,27
English,ENGL,ENGL 5,2158,REMMES J,6,3,5,1,1,0.0,0.0,0.0,0.0,0.0,2,18
English,ENGL,ENGL 6,4090,MATTESSICH S N,8,2,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,12
English,ENGL,ENGL 7,2159,ONUGHA E L,26,2,0.0,0.0,3,0.0,0.0,2,0.0,0.0,0.0,33
English,ENGL,ENGL 8,2160,ROSS M S,5,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,15
English,ENGL,ENGL 15,2161,MURPHY E M,21,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,24
English,ENGL,ENGL 20,2162,DAVISON  IV G S,8,1,4,0.0,3,0.0,0.0,0.0,0.0,0.0,1,17
English,ENGL,ENGL 23,2163,GARCIA M S,9,2,0.0,1,4,1,0.0,0.0,0.0,0.0,2,19
English,ENGL,ENGL 24,2164,HIOUREAS E C,4,4,3,0.0,0.0,0.0,1,0.0,0.0,0.0,3,15
English,ENGL,ENGL 26,2165,REMMES J,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
English,ENGL,ENGL 28,2166,KRUG J M,0.0,0.0,0.0,0.0,0.0,12,10,0.0,0.0,0.0,3,25
English,ENGL,ENGL 28,2167,LIVANIS L,0.0,0.0,0.0,0.0,0.0,6,11,0.0,0.0,0.0,6,23
English,ENGL,ENGL 28,2168,WRIGHT N E,0.0,0.0,0.0,0.0,0.0,8,4,0.0,0.0,0.0,11,23
English,ENGL,ENGL 28,2169,GONZALEZ M,0.0,0.0,0.0,0.0,0.0,14,4,0.0,0.0,0.0,5,23
English,ENGL,ENGL 28,2170,BOSTICK J D,0.0,0.0,0.0,0.0,0.0,4,4,1,0.0,0.0,8,17
English,ENGL,ENGL 28,2171,OLVEY K,0.0,0.0,0.0,0.0,0.0,13,2,0.0,0.0,0.0,8,23
English,ENGL,ENGL 28,2172,HIOUREAS E C,0.0,0.0,0.0,0.0,0.0,5,9,0.0,0.0,0.0,9,23
English,ENGL,ENGL 28,2173,HERBERT S,0.0,0.0,0.0,0.0,0.0,15,11,0.0,0.0,0.0,1,27
English,ENGL,ENGL 28,2174,NELSON LAUNA A,0.0,0.0,0.0,0.0,0.0,16,1,0.0,0.0,0.0,7,24
English,ENGL,ENGL 28,2175,SCHNITZLER A P,0.0,0.0,0.0,0.0,0.0,12,4,0.0,0.0,0.0,8,24
English,ENGL,ENGL 28,2176,DIAZ D M,0.0,0.0,0.0,0.0,0.0,3,13,5,0.0,0.0,3,24
English,ENGL,ENGL 28,2177,BARHAM A C,0.0,0.0,0.0,0.0,0.0,14,2,0.0,0.0,0.0,9,25
English,ENGL,ENGL 28,2178,LIVANIS L,0.0,0.0,0.0,0.0,0.0,9,10,0.0,0.0,0.0,5,24
English,ENGL,ENGL 28,2179,ROBINSON B,0.0,0.0,0.0,0.0,0.0,16,6,0.0,0.0,0.0,3,25
English,ENGL,ENGL 28,2180,HERNANDEZ J K,0.0,0.0,0.0,0.0,0.0,8,13,0.0,0.0,0.0,5,26
English,ENGL,ENGL 28,2181,BOSTICK J D,0.0,0.0,0.0,0.0,0.0,7,3,0.0,0.0,0.0,11,21
English,ENGL,ENGL 28,2182,DIXON M J,0.0,0.0,0.0,0.0,0.0,5,14,0.0,0.0,0.0,6,25
English,ENGL,ENGL 28,2183,WRIGHT N E,0.0,0.0,0.0,0.0,0.0,7,9,0.0,0.0,0.0,6,22
English,ENGL,ENGL 28,2185,DURAN A,0.0,0.0,0.0,0.0,0.0,9,13,1,0.0,0.0,2,25
English,ENGL,ENGL 28,2186,SCHNITZLER A P,0.0,0.0,0.0,0.0,0.0,9,3,0.0,0.0,0.0,13,25
English,ENGL,ENGL 28,2187,HERBERT S,0.0,0.0,0.0,0.0,0.0,7,14,1,0.0,0.0,2,24
English,ENGL,ENGL 28,2188,HIOUREAS E C,0.0,0.0,0.0,0.0,0.0,12,3,0.0,0.0,0.0,9,24
English,ENGL,ENGL 28,2189,NELSON LAUNA A,0.0,0.0,0.0,0.0,0.0,15,5,0.0,0.0,0.0,4,24
English,ENGL,ENGL 28,2190,OLVEY K,0.0,0.0,0.0,0.0,0.0,9,6,0.0,0.0,0.0,10,25
English,ENGL,ENGL 28,2191,GONZALEZ M,0.0,0.0,0.0,0.0,0.0,12,7,0.0,0.0,0.0,6,25
English,ENGL,ENGL 28,2192,HERBERT S,0.0,0.0,0.0,0.0,0.0,11,11,0.0,0.0,0.0,4,26
English,ENGL,ENGL 28,2193,HIOUREAS E C,0.0,0.0,0.0,0.0,0.0,9,6,0.0,0.0,0.0,7,22
English,ENGL,ENGL 28,2194,DOUCET W J,0.0,0.0,0.0,0.0,0.0,11,6,1,0.0,0.0,9,27
English,ENGL,ENGL 28,2195,DOUCET W J,0.0,0.0,0.0,0.0,0.0,14,3,2,0.0,0.0,5,24
English,ENGL,ENGL 28,2196,BARHAM A C,0.0,0.0,0.0,0.0,0.0,9,8,1,0.0,1,6,25
English,ENGL,ENGL 28,2197,BARHAM A C,0.0,0.0,0.0,0.0,0.0,10,6,0.0,0.0,0.0,9,25
English,ENGL,ENGL 28,2198,JAMES K R,0.0,0.0,0.0,0.0,0.0,5,4,0.0,0.0,1,6,16
English,ENGL,ENGL 28,2199,BLACKWELL N,0.0,0.0,0.0,0.0,0.0,5,7,0.0,1,0.0,12,25
English,ENGL,ENGL 28,2200,BLACKWELL N,0.0,0.0,0.0,0.0,0.0,10,4,0.0,0.0,0.0,11,25
English,ENGL,ENGL 28,2201,JAMES K R,0.0,0.0,0.0,0.0,0.0,8,5,0.0,0.0,0.0,7,20
English,ENGL,ENGL 28,2202,JAMES K R,0.0,0.0,0.0,0.0,0.0,4,6,0.0,0.0,0.0,7,17
English,ENGL,ENGL 28,2203,WEATHERFORD K C,0.0,0.0,0.0,0.0,0.0,15,7,0.0,0.0,0.0,4,26
English,ENGL,ENGL 28,2204,WEATHERFORD K C,0.0,0.0,0.0,0.0,0.0,10,7,0.0,0.0,0.0,6,23
English,ENGL,ENGL 28,2205,WEATHERFORD K C,0.0,0.0,0.0,0.0,0.0,7,13,0.0,0.0,0.0,4,24
English,ENGL,ENGL 28,2206,JAMES K R,0.0,0.0,0.0,0.0,0.0,8,7,0.0,0.0,0.0,7,22
English,ENGL,ENGL 28,2207,ESPINOSA A A,0.0,0.0,0.0,0.0,0.0,2,14,0.0,0.0,0.0,4,20
English,ENGL,ENGL 28,2208,ESPINOSA A A,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.0,0.0,3,16
English,ENGL,ENGL 28,3374,BUMBERA N J,0.0,0.0,0.0,0.0,0.0,9,7,1,0.0,0.0,6,23
English,ENGL,ENGL 28,3377,DURAN A,0.0,0.0,0.0,0.0,0.0,10,5,1,0.0,0.0,9,25
English,ENGL,ENGL 28,3425,JONES S T,0.0,0.0,0.0,0.0,0.0,8,7,0.0,0.0,0.0,9,24
English,ENGL,ENGL 28,3427,COLMER I H,0.0,0.0,0.0,0.0,0.0,10,4,0.0,0.0,0.0,8,22
English,ENGL,ENGL 28,3491,PHEAR J,0.0,0.0,0.0,0.0,0.0,12,11,0.0,0.0,0.0,2,25
English,ENGL,ENGL 28,3497,OLSEN S E,0.0,0.0,0.0,0.0,0.0,7,13,0.0,0.0,0.0,5,25
English,ENGL,ENGL 28,3531,GRIFFITH M E,0.0,0.0,0.0,0.0,0.0,5,16,0.0,0.0,0.0,7,28
English,ENGL,ENGL 30A,2209,PADILLA M R,13,3,1,0.0,4,1,0.0,0.0,0.0,0.0,7,29
English,ENGL,ENGL 30A,4091,DOUCET W J,12,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,5,21
English,ENGL,ENGL 30A,4092,ARIEFF D E,8,1,2,0.0,5,1,0.0,0.0,0.0,0.0,5,22
English,ENGL,ENGL 30A,4093,ROBINSON B,16,0.0,0.0,1,5,1,0.0,0.0,0.0,0.0,2,25
English,ENGL,ENGL 30A,4094,PADILLA M R,12,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,16
English,ENGL,ENGL 30B,2210,PADILLA M R,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3
English,ENGL,ENGL 30B,4095,DOUCET W J,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
English,ENGL,ENGL 30B,4096,ARIEFF D E,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,4
English,ENGL,ENGL 30B,4097,PADILLA M R,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
English,ENGL,ENGL 31,2211,CAGGIANO S E,5,6,1,0.0,4,0.0,0.0,0.0,0.0,0.0,6,22
English,ENGL,ENGL 40,2212,DAVISON  IV G S,16,5,3,0.0,2,1,0.0,0.0,0.0,0.0,1,28
English,ENGL,ENGL 50,2213,CARDENAS T P,17,4,3,0.0,0.0,1,1,0.0,0.0,0.0,4,30
English,ENGL,ENGL 51,2214,MEYER E E,2,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,6
English,ENGL,ENGL 55,2215,PRITCHARD L A,8,3,2,0.0,1,1,0.0,0.0,0.0,0.0,1,16
English,ENGL,ENGL 61,2216,DEL GEORGE D K,16,5,3,0.0,2,0.0,0.0,0.0,0.0,0.0,2,28
English,ENGL,ENGL 62,2217,VISHWANADHA H,4,4,2,3,9,0.0,0.0,0.0,0.0,0.0,9,31
English,HUM,HUM 26,2432,REMMES J,3,12,6,1,0.0,0.0,0.0,0.0,0.0,0.0,6,28
English,REL ST,REL ST 51,3146,MEYER E E,4,7,1,1,2,3,0.0,1,0.0,0.0,5,24
ESL,ESL,ESL 10G,2229,KOENIG GOLOMBEK,11,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,16
ESL,ESL,ESL 10G,2230,SPECTOR A L,11,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23
ESL,ESL,ESL 10G,3540,MORGAN J S,3,3,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,9
ESL,ESL,ESL 10W,2231,ALLIE S M,10,13,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,31
ESL,ESL,ESL 10W,4099,STIVENER M,10,2,2,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,16
ESL,ESL,ESL 11A,2232,MARASCO J A,1,3,4,4,0.0,2,0.0,0.0,0.0,0.0,1,15
ESL,ESL,ESL 11A,2233,MARASCO J A,5,7,8,1,1,3,0.0,0.0,0.0,0.0,0.0,25
ESL,ESL,ESL 11A,2234,KAHN A B,5,5,6,1,1,3,0.0,0.0,0.0,0.0,2,23
ESL,ESL,ESL 11A,4100,GRAZIADEI K N,10,3,2,0.0,3,0.0,1,0.0,0.0,0.0,2,21
ESL,ESL,ESL 14B,2235,SPECTOR A L,14,5,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,3,24
ESL,ESL,ESL 15,2236,BOSTWICK L H,19,2,1,0.0,4,1,0.0,0.0,0.0,0.0,4,31
ESL,ESL,ESL 16B,2238,KUNIMOTO T A,8,10,1,1,3,0.0,0.0,0.0,0.0,0.0,1,24
ESL,ESL,ESL 16C,2239,YENSER S J,6,8,1,0.0,3,0.0,0.0,0.0,0.0,0.0,4,22
ESL,ESL,ESL 19A,2240,ALLIE S M,5,5,6,0.0,3,1,0.0,0.0,0.0,0.0,4,24
ESL,ESL,ESL 19A,2241,IBARAKI A T,5,7,5,0.0,2,3,1,0.0,0.0,0.0,2,25
ESL,ESL,ESL 19A,2242,GRAZIADEI K N,12,4,3,2,0.0,3,0.0,0.0,0.0,0.0,0.0,24
ESL,ESL,ESL 19A,2243,IBARAKI A T,10,1,3,4,3,4,0.0,0.0,0.0,0.0,0.0,25
ESL,ESL,ESL 19A,3448,DELLAPASQUA L C,4,9,5,3,0.0,2,0.0,0.0,0.0,0.0,0.0,23
ESL,ESL,ESL 19A,3539,TORREZ P J,5,4,1,3,1,2,1,0.0,0.0,0.0,0.0,17
ESL,ESL,ESL 19A,4101,GRAZIADEI K N,7,7,2,0.0,3,1,1,0.0,0.0,0.0,2,23
ESL,ESL,ESL 19B,2244,LEVEQUE V F,7,4,0.0,2,0.0,7,0.0,0.0,0.0,0.0,2,22
ESL,ESL,ESL 19B,2245,ALLIE S M,10,5,2,0.0,2,0.0,3,0.0,0.0,0.0,1,23
ESL,ESL,ESL 19B,2246,KAHN A B,6,4,4,0.0,1,7,2,0.0,0.0,0.0,0.0,24
ESL,ESL,ESL 19B,2247,LEVEQUE V F,11,4,3,0.0,2,2,2,0.0,0.0,0.0,1,25
ESL,ESL,ESL 19B,2248,POREBA J S,5,7,7,0.0,2,3,0.0,0.0,0.0,0.0,1,25
ESL,ESL,ESL 19B,4102,KIM E,2,3,5,5,2,4,0.0,0.0,0.0,0.0,2,23
ESL,ESL,ESL 20A,2249,IBARAKI A T,11,1,1,0.0,0.0,1,1,0.0,0.0,0.0,5,20
ESL,ESL,ESL 28,2250,IBARAKI A T,7,5,2,0.0,3,2,0.0,0.0,0.0,1,3,23
Health Science,HEALTH,HEALTH 61,3341,UDEOZOR VA,27,4,2,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,35
Health Science,HEALTH,HEALTH 61,3467,UDEOZOR VA,24,6,4,1,4,0.0,0.0,0.0,0.0,0.0,2,41
Health Science,NURSNG,NURSNG 1,2857,ISLAS V I,0.0,10,20,4,3,0.0,0.0,0.0,0.0,0.0,1,38
Health Science,NURSNG,NURSNG 1,2858,MAYORGA A,0.0,0.0,0.0,0.0,0.0,8,1,0.0,0.0,0.0,1,10
Health Science,NURSNG,NURSNG 1,2859,VALCIN-LEWIS F,0.0,0.0,0.0,0.0,0.0,7,2,0.0,0.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 1,2860,AKHAMZADEH E,0.0,0.0,0.0,0.0,0.0,8,2,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 1,2861,ISLAS V I,0.0,0.0,0.0,0.0,0.0,7,2,0.0,0.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 2,2863,FLORES B B,0.0,13,16,1,0.0,0.0,0.0,0.0,0.0,0.0,2,32
Health Science,NURSNG,NURSNG 2,2864,MARGOLES A S,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 2,2865,ALVARADO R,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,1,8
Health Science,NURSNG,NURSNG 2,2866,ISLAS V I,0.0,0.0,0.0,0.0,0.0,7,1,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 2,2867,KAMAKIA D,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,1,8
Health Science,NURSNG,NURSNG 3,2869,MORRISON S,1,20,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
Health Science,NURSNG,NURSNG 3,2870,KHOJA A M,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 3,2871,MORRISON S,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 3,2872,MOOSA L,0.0,0.0,0.0,0.0,0.0,8,1,0.0,0.0,0.0,0.0,9
