Department,Subject,Course,Section,Instructor,A,B,C,D,F,IP,IX,NP,P,RD,W,Total
Health Science,NURSNG,NURSNG 20,3074,THIERCOF H A,2.0,9.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
Health Science,NURSNG,NURSNG 20L,3075,THIERCOF H A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 20L,3076,KHOJA A M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 20L,3077,SMITH J M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5
Health Science,NURSNG,NURSNG 25,3078,MALTESE A M,4.0,11.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23
Health Science,NURSNG,NURSNG 25L,3079,GITTLESON G L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4
Health Science,NURSNG,NURSNG 25L,3080,BANKS C A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5
Health Science,NURSNG,NURSNG 25L,3081,GITTLESON G L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5
Health Science,NURSNG,NURSNG 25L,3082,STOVALL K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4
Health Science,NURSNG,NURSNG 25L,3083,RISINGER L A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5
Health Science,NURSNG,NURSNG 28,3085,SHORT A D,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Health Science,NURSNG,NURSNG 28,3533,SHORT A D,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 28,3534,SHORT A D,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 30,3086,SHORT A D,1.0,15.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26
Health Science,NURSNG,NURSNG 30L,3087,WILLIAMS E J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 30L,3088,SHORT A D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,6
Health Science,NURSNG,NURSNG 30L,3089,GALARAGA E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 30L,3090,DIAZ C Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 35,3091,ANGEL V M,0.0,6.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26
Health Science,NURSNG,NURSNG 35L,3092,FLORES B B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5
Health Science,NURSNG,NURSNG 35L,3093,DIAZ C Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 35L,3094,BREGMAN M A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 35L,3095,JAMALPANAH S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 36,3096,LOPEZ G M,1.0,6.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,29
Health Science,NURSNG,NURSNG 36,3097,LOPEZ G M,8.0,10.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,30
Health Science,NURSNG,NURSNG 36,3547,LOPEZ G M,12.0,10.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,32
Health Science,NURSNG,NURSNG 40,3098,LUU K H,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Health Science,NURSNG,NURSNG 40,3099,LUU K H,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
Health Science,NURSNG,NURSNG 40L,3100,ESTRELLA D J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 40L,3101,ESTRELLA D J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 40L,3102,SCARLET A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 40L,3103,SCARLET A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 45,3104,VALCIN F,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
Health Science,NURSNG,NURSNG 45,3105,VALCIN F,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Health Science,NURSNG,NURSNG 45L,3106,VALCIN F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 45L,3107,VALCIN F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 45L,3108,SMITH D L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 45L,3510,SMITH D L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 50,3109,WILLIAMS E J,3.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
Health Science,NURSNG,NURSNG 50L,3110,WILLIAMS E J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14
Health Science,NURSNG,NURSNG 50L,3111,SHORT A D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13
Health Science,RES TH,RES TH 1,3374,SANTANA S A,6.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,18
Health Science,RES TH,RES TH 2,3538,WELCH M A,3.0,7.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,5.0,22
Health Science,RES TH,RES TH 60,3375,SANTANA S A,0.0,13.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,27
History,ENVRN,ENVRN 32,2256,FOUSER D C,3.0,3.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,17
History,HIST,HIST 1,2510,MAYNC T M,6.0,8.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,39
History,HIST,HIST 1,2511,BENNETT H M,18.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,27
History,HIST,HIST 1,2512,THOMASSON B A,6.0,7.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,41
History,HIST,HIST 1,2513,BENNETT H M,12.0,9.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,47
History,HIST,HIST 1,2514,STILES C L,25.0,10.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,45
History,HIST,HIST 1,2515,STILES C L,17.0,6.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,39
History,HIST,HIST 1,2516,BYRNE D,18.0,13.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,42
History,HIST,HIST 1,3642,BYRNE D,6.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,14.0,39
History,HIST,HIST 1,4263,STILES C L,11.0,16.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,37
History,HIST,HIST 2,2518,BYRNE D,9.0,15.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,43
History,HIST,HIST 2,2519,MANOFF R J,16.0,3.0,3.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,7.0,37
History,HIST,HIST 2,2520,KENT M L,9.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32
History,HIST,HIST 2,2521,KENT M L,20.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30
History,HIST,HIST 2,2522,BENNETT H M,16.0,5.0,7.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,42
History,HIST,HIST 2,2523,BENNETT H M,15.0,6.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,38
History,HIST,HIST 2,2524,VERLET M C,3.0,5.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,24
History,HIST,HIST 2,2525,VERLET M C,2.0,1.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,23
History,HIST,HIST 3,4264,STILES C L,24.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,38
History,HIST,HIST 5,2526,GARCIA R M,14.0,12.0,5.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,10.0,47
History,HIST,HIST 6,2527,LYNCH S H,6.0,9.0,6.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,36
History,HIST,HIST 10,2528,KAWAGUCHI L A,1.0,3.0,5.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,39
History,HIST,HIST 10,2529,KAWAGUCHI L A,4.0,4.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,41
History,HIST,HIST 10,2530,AMERIAN‐DONNELL S M,9.0,13.0,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,44
History,HIST,HIST 10,2531,KAWAGUCHI L A,2.0,5.0,8.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,49
History,HIST,HIST 10,2532,AMERIAN‐DONNELL S M,7.0,19.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,45
History,HIST,HIST 10,2533,HARRIS J L,14.0,13.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,45
History,HIST,HIST 10,2534,CRUZ J S,13.0,4.0,7.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,12.0,46
History,HIST,HIST 10,2535,HARRIS J L,15.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,40
History,HIST,HIST 10,2536,KAWAGUCHI L A,2.0,4.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,33
History,HIST,HIST 10,3611,HARRIS J L,15.0,11.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,45
History,HIST,HIST 10,4265,SLAUGHTER M A,12.0,20.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,41
History,HIST,HIST 11,2537,MORENO M,14.0,10.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,42
History,HIST,HIST 11,2538,CRUZ J S,16.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,37
History,HIST,HIST 11,2539,MORENO M,5.0,10.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,42
History,HIST,HIST 11,2540,CHI J S,10.0,8.0,10.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,46
History,HIST,HIST 11,2541,CHI J S,9.0,15.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,44
History,HIST,HIST 11,2542,CHI J S,4.0,13.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,44
History,HIST,HIST 11,2543,KEVILLE T J,25.0,14.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,51
History,HIST,HIST 11,2544,BORGHEI S C,8.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,34
History,HIST,HIST 11,4266,STILES C L,29.0,6.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,47
History,HIST,HIST 12,2545,MORENO M,4.0,11.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,34
History,HIST,HIST 12,2546,AMERIAN‐DONNELL S M,13.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,27
History,HIST,HIST 12,2547,CHI J S,4.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,18
History,HIST,HIST 12,2548,MORENO M,15.0,12.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,50
History,HIST,HIST 12,2549,AMERIAN‐DONNELL S M,11.0,13.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,45
History,HIST,HIST 12,2550,CHI J S,7.0,12.0,10.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,44
History,HIST,HIST 12,2551,MAYNC T M,14.0,9.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,38
History,HIST,HIST 12,2552,LYNCH S H,9.0,11.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,36
History,HIST,HIST 12,4267,BOLELLI D,10.0,18.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,42
History,HIST,HIST 13,2553,WILKINSON JR E C,19.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,37
History,HIST,HIST 13,2554,MCMILLEN R,7.0,12.0,3.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,5.0,37
History,HIST,HIST 14,2555,LUCKETT M S,8.0,7.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,36
History,HIST,HIST 16,2559,CLAYBORNE D,16.0,5.0,3.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,53
History,HIST,HIST 16,2560,MCMILLEN R,7.0,7.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,28
History,HIST,HIST 19,2561,GARCIA R M,7.0,8.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,30
History,HIST,HIST 20,2562,WILKINSON JR E C,18.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,37
History,HIST,HIST 20,2563,VANBENSCHOTEN W D,8.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,24
History,HIST,HIST 22,2564,YEGANEHSHAKIB R,12.0,13.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,43
History,HIST,HIST 24,2565,REILLY B J,22.0,7.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,44
History,HIST,HIST 28,2566,BENNETT H M,12.0,6.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,12.0,39
History,HIST,HIST 32,2567,FOUSER D C,15.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30
History,HIST,HIST 33,2568,REILLY B J,5.0,9.0,3.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,12.0,39
History,HIST,HIST 33,2569,REILLY B J,14.0,3.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,39
History,HIST,HIST 33,2571,VANBENSCHOTEN W D,10.0,5.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,36
History,HIST,HIST 34,2572,REILLY B J,13.0,4.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,17.0,45
History,HIST,HIST 34,2574,REILLY B J,8.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,32
History,HIST,HIST 34,2575,VANBENSCHOTEN W D,16.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,30
History,HIST,HIST 39,2576,CLAYBORNE D,21.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,34
History,HIST,HIST 41,2577,BOLELLI D,8.0,13.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,42
History,HIST,HIST 43,2578,MORENO M,11.0,14.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,52
History,HIST,HIST 52,2580,AMERIAN‐DONNELL S M,12.0,12.0,4.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,5.0,41
History,HIST,HIST 53,2581,THOMASSON B A,5.0,9.0,8.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,7.0,38
History,HIST,HIST 53,2582,BOLELLI D,15.0,7.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,37
History,HIST,HIST 55,2583,SELYA R E,8.0,9.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,42
Athletics and Kinesiology,HEALTH,HEALTH 10,2501,STRONG L M,7.0,8.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,38
Athletics and Kinesiology,HEALTH,HEALTH 10,2502,STRONG L M,17.0,17.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,47
Athletics and Kinesiology,HEALTH,HEALTH 10,2503,CONTARSY S A,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,46
Athletics and Kinesiology,HEALTH,HEALTH 10,2504,KAUFMAN D,16.0,4.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,35
Athletics and Kinesiology,HEALTH,HEALTH 10,2505,CHAVEZ E C,24.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,42
Athletics and Kinesiology,HEALTH,HEALTH 10,2506,HANK M E,15.0,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,37
Athletics and Kinesiology,HEALTH,HEALTH 10,2507,METZLER K A,27.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,41
Athletics and Kinesiology,HEALTH,HEALTH 10,3612,HANK M E,12.0,11.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,34
Athletics and Kinesiology,HEALTH,HEALTH 10,3631,METZLER K A,18.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,31
Athletics and Kinesiology,HEALTH,HEALTH 11,2508,SHIMA T H,30.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36
Athletics and Kinesiology,KIN PE,KIN PE 2,2638,METZLER K A,12.0,9.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,26
Athletics and Kinesiology,KIN PE,KIN PE 3,2639,CONTARSY S A,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,31
Athletics and Kinesiology,KIN PE,KIN PE 3,2640,METZLER K A,6.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,23
Athletics and Kinesiology,KIN PE,KIN PE 4,2641,METZLER K A,10.0,12.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,35
Athletics and Kinesiology,KIN PE,KIN PE 5A,2642,KALAFER F,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27
Athletics and Kinesiology,KIN PE,KIN PE 5B,4283,DUMITRIU E,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25
Athletics and Kinesiology,KIN PE,KIN PE 5B,4284,HO JE,23.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
Athletics and Kinesiology,KIN PE,KIN PE 5C,4285,DUMITRIU E,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Athletics and Kinesiology,KIN PE,KIN PE 5C,4286,HO JE,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
Athletics and Kinesiology,KIN PE,KIN PE 9A,2643,BARNETT R T,16.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29
Athletics and Kinesiology,KIN PE,KIN PE 9B,2644,NELSON JR. L R,17.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,28
Athletics and Kinesiology,KIN PE,KIN PE 9C,2645,THOMAS J L,19.0,1.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,38
Athletics and Kinesiology,KIN PE,KIN PE 10A,2646,ANKENY K L,18.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,28
Athletics and Kinesiology,KIN PE,KIN PE 10A,2647,SEYMOUR P S,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,35
Athletics and Kinesiology,KIN PE,KIN PE 10A,2648,BARNETT R T,23.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,34
Athletics and Kinesiology,KIN PE,KIN PE 10A,3585,ANKENY K L,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24
Athletics and Kinesiology,KIN PE,KIN PE 10C,2649,SHICKMAN T D,16.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30
Athletics and Kinesiology,KIN PE,KIN PE 10C,2650,FISHER JE,27.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,38
Athletics and Kinesiology,KIN PE,KIN PE 11A,2651,BARNETT R T,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,24
Athletics and Kinesiology,KIN PE,KIN PE 11B,2652,SEYMOUR P S,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24
Athletics and Kinesiology,KIN PE,KIN PE 11B,2653,BARNETT R T,14.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,25
Athletics and Kinesiology,KIN PE,KIN PE 11B,2654,HANK M E,11.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,19
Athletics and Kinesiology,KIN PE,KIN PE 11B,2655,GEE M J,14.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,28
Athletics and Kinesiology,KIN PE,KIN PE 11C,2656,BARNETT R T,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25
Athletics and Kinesiology,KIN PE,KIN PE 11C,2657,SILVA L,29.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40
Athletics and Kinesiology,KIN PE,KIN PE 11C,2658,BARNETT R T,13.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,21
Athletics and Kinesiology,KIN PE,KIN PE 11C,2659,HANK M E,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Athletics and Kinesiology,KIN PE,KIN PE 11N,3651,MOSICH N W,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Athletics and Kinesiology,KIN PE,KIN PE 11N,4287,REISS V J,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23
Athletics and Kinesiology,KIN PE,KIN PE 16A,2660,EASTCOTT M B,19.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25
Athletics and Kinesiology,KIN PE,KIN PE 16A,2661,EASTCOTT M B,16.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24
Athletics and Kinesiology,KIN PE,KIN PE 16A,3532,EASTCOTT M B,12.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,22
Athletics and Kinesiology,KIN PE,KIN PE 17,2662,FREEMAN D,22.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,34
Athletics and Kinesiology,KIN PE,KIN PE 17,2663,STRONG L M,23.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37
Athletics and Kinesiology,KIN PE,KIN PE 17,3601,FREEMAN D,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,34
Athletics and Kinesiology,KIN PE,KIN PE 19C,2664,OCAMPO J M,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23
Athletics and Kinesiology,KIN PE,KIN PE 19E,2665,PORTER L A,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23
Athletics and Kinesiology,KIN PE,KIN PE 19E,2666,PORTER L A,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26
Athletics and Kinesiology,KIN PE,KIN PE 21,2667,BARNETT R T,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13
Athletics and Kinesiology,KIN PE,KIN PE 25A,2668,RALSTON L C,13.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,19
Athletics and Kinesiology,KIN PE,KIN PE 25B,4288,RALSTON L C,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8
Athletics and Kinesiology,KIN PE,KIN PE 25C,4289,RALSTON L C,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Athletics and Kinesiology,KIN PE,KIN PE 34A,2669,BAGHDASARIAN G,11.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,26
Athletics and Kinesiology,KIN PE,KIN PE 34B,2670,BAGHDASARIAN G,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
Athletics and Kinesiology,KIN PE,KIN PE 34C,2671,BAGHDASARIAN G,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
Athletics and Kinesiology,KIN PE,KIN PE 41W,2672,EASTCOTT M B,21.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,28
Athletics and Kinesiology,KIN PE,KIN PE 41W,3531,GOEHNER N W,16.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,33
Athletics and Kinesiology,KIN PE,KIN PE 43A,2673,SANCHEZ C M,28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,32
Athletics and Kinesiology,KIN PE,KIN PE 43A,2674,HEROLD M J,29.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40
Athletics and Kinesiology,KIN PE,KIN PE 43C,2675,SEYMOUR P S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30
Athletics and Kinesiology,KIN PE,KIN PE 43C,2676,HEROLD M J,31.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38
Athletics and Kinesiology,KIN PE,KIN PE 43D,2677,SANCHEZ C M,22.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,37
Athletics and Kinesiology,KIN PE,KIN PE 45A,2678,GOMEZ P J,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12
