Department,Subject,Course,Section,Instructor,A,B,C,D,F,P,NP,IX,RD,EW,W,Total
English,ENGL,ENGL 30A,4095,KEMPER D E,21,2,0.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,28
English,ENGL,ENGL 30A,4096,PADILLA M R,9,4,0.0,0.0,2,0.0,0.0,0.0,0.0,6,0.0,21
English,ENGL,ENGL 30B,2212,PADILLA M R,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,11
English,ENGL,ENGL 30B,4097,PADILLA M R,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
English,ENGL,ENGL 30B,4098,ARIEFF D E,11,2,2,0.0,4,0.0,0.0,0.0,0.0,5,0.0,24
English,ENGL,ENGL 31,2213,CAGGIANO S E,6,2,2,0.0,2,1,1,0.0,0.0,6,0.0,20
English,ENGL,ENGL 34,2214,ROBINSON B,16,6,1,3,0.0,0.0,0.0,0.0,0.0,1,0.0,27
English,ENGL,ENGL 39,2215,BORETZ M S,15,6,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0.0,25
English,ENGL,ENGL 41,2216,DAVISON  IV G S,7,6,2,0.0,5,0.0,0.0,0.0,0.0,3,0.0,23
English,ENGL,ENGL 50,2217,HIOUREAS E C,10,9,7,1,1,0.0,0.0,0.0,0.0,6,0.0,34
English,ENGL,ENGL 52,2218,DEL GEORGE D K,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,11
English,ENGL,ENGL 57,2219,MARTINEZ-GIL C,18,4,1,0.0,2,0.0,0.0,0.0,0.0,9,0.0,34
English,ENGL,ENGL 59,2220,OBA R K,7,2,3,4,0.0,0.0,2,2,0.0,5,0.0,25
English,ENGL,ENGL 61,2221,CRAMER T R,16,4,2,0.0,1,0.0,1,0.0,0.0,2,0.0,26
English,ENGL,ENGL 300,5002,HERBERT S,18,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
English,HUM,HUM 88B,2476,MEYER E E,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
English,REL ST,REL ST 52,3206,DEL GEORGE D K,18,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,24
ESL,ESL,ESL 10G,2232,KOENIG GOLOMBEK L,3,3,5,0.0,0.0,0.0,1,0.0,0.0,2,0.0,14
ESL,ESL,ESL 10G,4102,LEVEQUE V F,4,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
ESL,ESL,ESL 10W,2233,ALLIE S M,1,4,5,2,0.0,0.0,1,0.0,0.0,2,0.0,15
ESL,ESL,ESL 10W,4103,STIVENER M,3,7,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,13
ESL,ESL,ESL 11A,2235,GRAZIADEI K N,4,5,0.0,2,1,1,0.0,0.0,0.0,2,0.0,15
ESL,ESL,ESL 11A,2236,MARASCO J A,5,8,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
ESL,ESL,ESL 11A,4104,MARASCO J A,4,5,5,1,1,1,0.0,0.0,0.0,1,0.0,18
ESL,ESL,ESL 14B,2237,SPECTOR A L,18,7,1,1,0.0,0.0,0.0,0.0,0.0,3,0.0,30
ESL,ESL,ESL 15,2238,BOSTWICK L H,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,15
ESL,ESL,ESL 16A,2239,HOLMES W J,13,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,22
ESL,ESL,ESL 16B,2240,KAHN A B,6,5,3,0.0,2,1,0.0,0.0,0.0,0.0,0.0,17
ESL,ESL,ESL 16C,2241,KAHN A B,6,7,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,19
ESL,ESL,ESL 19A,2243,ALLIE S M,1,5,5,3,3,4,1,0.0,0.0,1,0.0,23
ESL,ESL,ESL 19A,2244,IBARAKI A T,4,4,2,0.0,5,0.0,0.0,0.0,0.0,2,0.0,17
ESL,ESL,ESL 19A,2245,IBARAKI A T,6,7,2,1,1,1,0.0,0.0,0.0,3,0.0,21
ESL,ESL,ESL 19A,2246,KAHN A B,3,7,4,2,0.0,2,0.0,0.0,0.0,1,0.0,19
ESL,ESL,ESL 19A,2247,GRAZIADEI K N,3,6,2,2,0.0,2,0.0,0.0,0.0,5,0.0,20
ESL,ESL,ESL 19A,4106,GRAZIADEI K N,9,3,4,1,0.0,0.0,1,0.0,0.0,1,0.0,19
ESL,ESL,ESL 19B,2248,KUNIMOTO T A,5,8,7,1,2,2,0.0,0.0,0.0,0.0,0.0,25
ESL,ESL,ESL 19B,2249,YENSER S J,9,5,4,1,1,0.0,0.0,0.0,0.0,4,0.0,24
ESL,ESL,ESL 19B,2250,WOLFE R A,3,5,3,3,6,4,0.0,0.0,0.0,1,0.0,25
ESL,ESL,ESL 19B,2252,KIM E,2,5,3,2,1,6,2,0.0,0.0,3,0.0,24
ESL,ESL,ESL 19B,2253,ALLIE S M,6,2,4,0.0,0.0,5,0.0,0.0,0.0,2,0.0,19
ESL,ESL,ESL 19B,4107,KIM E,2,3,6,0.0,2,7,1,0.0,0.0,2,0.0,23
ESL,ESL,ESL 20A,2254,IBARAKI A T,5,5,0.0,2,5,0.0,0.0,0.0,0.0,1,0.0,18
ESL,ESL,ESL 28,2256,IBARAKI A T,10,5,0.0,2,2,1,0.0,0.0,0.0,1,0.0,21
Health Science,HEALTH,HEALTH 60,2405,VALCIN-LEWIS F,12,2,3,0.0,4,0.0,0.0,0.0,0.0,13,0.0,34
Health Science,HEALTH,HEALTH 61,2406,REES D M,36,0.0,2,0.0,4,0.0,0.0,0.0,0.0,7,0.0,49
Health Science,NURSNG,NURSNG 1,2897,ISLAS V I/ORTEGA M,5,15,13,3,2,0.0,0.0,0.0,0.0,2,0.0,40
Health Science,NURSNG,NURSNG 1L,2898,ORTEGA M M,0.0,0.0,0.0,0.0,0.0,8,1,0.0,0.0,1,0.0,10
Health Science,NURSNG,NURSNG 1L,2899,MAYORGA A,0.0,0.0,0.0,0.0,0.0,7,2,0.0,0.0,1,0.0,10
Health Science,NURSNG,NURSNG 1L,2900,ISLAS V I,0.0,0.0,0.0,0.0,0.0,9,1,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 1L,2901,JACKSON E,0.0,0.0,0.0,0.0,0.0,9,1,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 2,2902,KHOJA A M,12,18,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,33
Health Science,NURSNG,NURSNG 2L,3349,COHEN A H,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,5
Health Science,NURSNG,NURSNG 2L,3350,JACKSON E/POY T,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 2L,3351,FARQUHARSON N F/MAYOR,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,1,0.0,8
Health Science,NURSNG,NURSNG 2L,3352,NUNEZ M G,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,1,0.0,7
Health Science,NURSNG,NURSNG 2L,3425,ALVARADO R,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 5,2910,KHOJA A M,1,12,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
Health Science,NURSNG,NURSNG 5,3416,KHOJA A M,0.0,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
Health Science,NURSNG,NURSNG 5L,2911,SMITH J M,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,5
Health Science,NURSNG,NURSNG 5L,2912,KAMAKIA D/SMITH J M,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 5L,2913,MOOSA L/DIAZ C Y,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 5L,2914,DIAZ C Y,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 5L,3415,FARQUHARSON N F,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 6,2916,VALCIN-LEWIS F,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 6,2917,VALCIN-LEWIS F,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 6,3417,MORRISON S,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 6,3441,MORRISON S,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 6L,3356,MORRISON S,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,4
Health Science,NURSNG,NURSNG 6L,3357,BELLAMY L,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 6L,3358,MORRISON S,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,4
Health Science,NURSNG,NURSNG 6L,3359,BELLAMY L,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 6L,3439,BELLAMY L,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 6L,3440,BELLAMY L,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 7,2918,CURTIS D F,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 7,2919,CURTIS D F,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 7,3419,CURTIS D F,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 7,3420,CURTIS D F,1,5,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,8
Health Science,NURSNG,NURSNG 7L,3368,CURTIS D F,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 7L,3369,CURTIS D F,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,1,0.0,11
Health Science,NURSNG,NURSNG 7L,3421,LUU K H,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 7L,3422,LUU K H,0.0,0.0,0.0,0.0,0.0,6,1,0.0,0.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 8,3361,FLORES B B,10,25,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
Health Science,NURSNG,NURSNG 8L,3362,CURTIS D F,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,5
Health Science,NURSNG,NURSNG 8L,3363,FLORES B B,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 8L,3364,OKONKWO N N,0.0,0.0,0.0,0.0,0.0,8,1,0.0,0.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 8L,3365,KAMAKIA D,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 8L,3426,POY T,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 9,3366,MCCASKILL C J,19,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
Health Science,NURSNG,NURSNG 9L,3389,KHOJA A M,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,12
Health Science,NURSNG,NURSNG 9L,3390,KHOJA A M,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,12
Health Science,NURSNG,NURSNG 9L,3391,VALCIN-LEWIS F,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13
Health Science,NURSNG,NURSNG 17,2920,VALCIN-LEWIS F,9,5,2,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,27
Health Science,NURSNG,NURSNG 17,2921,VALCIN-LEWIS F,7,11,3,1,1,1,0.0,0.0,0.0,11,0.0,35
Health Science,NURSNG,NURSNG 36,2922,SMITH J M,11,12,4,0.0,3,0.0,0.0,0.0,0.0,3,0.0,33
Health Science,NURSNG,NURSNG 36,2923,CURTIS D F,12,6,3,1,6,0.0,0.0,0.0,0.0,4,0.0,32
Health Science,RES TH,RES TH 1,3392,SANTANA S A,11,7,2,2,5,0.0,0.0,0.0,0.0,2,0.0,29
Health Science,RES TH,RES TH 29,4310,AVILA R A,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,15
Health Science,RES TH,RES TH 30,3208,AVILA R A,11,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,15
Health Science,RES TH,RES TH 70,3209,SANTANA S A,7,5,1,1,0.0,1,0.0,0.0,0.0,1,0.0,16
History,ENVRN,ENVRN 14,2228,BORGHEI S C,9,5,3,2,1,0.0,0.0,0.0,0.0,8,0.0,28
History,ENVRN,ENVRN 32,2230,FOUSER D C,12,4,0.0,1,5,0.0,0.0,0.0,0.0,1,0.0,23
History,HIST,HIST 1,2407,SIMON R,13,7,0.0,4,8,1,0.0,1,0.0,9,0.0,43
History,HIST,HIST 1,2408,STILES C L,12,4,12,3,6,1,0.0,0.0,0.0,5,0.0,43
History,HIST,HIST 1,2409,STILES C L,16,8,6,2,1,1,0.0,0.0,0.0,7,1,42
History,HIST,HIST 1,2410,STILES C L,14,8,8,3,2,2,0.0,0.0,0.0,4,0.0,41
History,HIST,HIST 1,2411,STILES C L,18,6,7,0.0,3,0.0,0.0,0.0,0.0,8,0.0,42
History,HIST,HIST 1,2412,BYRNE D,9,14,6,3,4,2,0.0,0.0,0.0,2,0.0,40
History,HIST,HIST 1,2413,BYRNE D,6,12,8,1,7,0.0,0.0,0.0,0.0,6,0.0,40
History,HIST,HIST 1,2414,KENT M L,29,4,3,2,0.0,1,0.0,0.0,0.0,4,0.0,43
History,HIST,HIST 1,2415,KENT M L,20,4,6,7,0.0,0.0,0.0,0.0,0.0,5,0.0,42
History,HIST,HIST 2,2416,SIMON R,24,8,3,1,6,0.0,0.0,0.0,0.0,3,0.0,45
History,HIST,HIST 2,2417,BENNETT H M,17,10,6,0.0,4,0.0,0.0,0.0,0.0,6,0.0,43
History,HIST,HIST 2,2418,YEGANEHSHAKIB R,39,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
History,HIST,HIST 2,2419,VERLET M C,6,5,5,2,2,0.0,0.0,0.0,0.0,10,0.0,30
History,HIST,HIST 2,2420,BENNETT H M,19,8,5,1,3,0.0,0.0,0.0,0.0,6,0.0,42
History,HIST,HIST 2,2421,BENNETT H M,13,3,2,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,20
History,HIST,HIST 2,2422,BENNETT H M,10,7,2,0.0,2,0.0,0.0,0.0,0.0,16,0.0,37
History,HIST,HIST 2,2423,VERLET M C,2,7,3,1,2,0.0,0.0,0.0,0.0,8,0.0,23
History,HIST,HIST 4,2424,STILES C L,25,4,7,1,1,0.0,0.0,0.0,0.0,6,0.0,44
History,HIST,HIST 5,2425,GARCIA R M,11,15,3,0.0,4,0.0,0.0,1,0.0,5,0.0,39
History,HIST,HIST 10,2426,CRUZ J S,12,9,4,1,1,1,1,0.0,0.0,3,0.0,32
History,HIST,HIST 10,2427,CRUZ J S,10,10,5,3,5,0.0,0.0,0.0,0.0,3,0.0,36
History,HIST,HIST 10,2428,CENTANINO A,23,11,0.0,0.0,5,1,0.0,0.0,0.0,4,0.0,44
History,HIST,HIST 10,2429,CENTANINO A,27,9,1,0.0,5,0.0,0.0,0.0,0.0,3,0.0,45
History,HIST,HIST 10,2430,CENTANINO A,24,9,1,1,7,0.0,0.0,0.0,0.0,2,0.0,44
History,HIST,HIST 10,2431,SKRIABIN G,23,10,1,3,5,0.0,0.0,0.0,0.0,3,0.0,45
History,HIST,HIST 10,2432,SKRIABIN G,19,10,2,1,9,0.0,0.0,0.0,0.0,4,0.0,45
History,HIST,HIST 10,2433,MAYNC T M,14,11,4,1,5,0.0,0.0,0.0,0.0,7,0.0,42
History,HIST,HIST 10,2434,MAYNC T M,12,13,5,2,3,1,0.0,0.0,0.0,7,0.0,43
History,HIST,HIST 10,2435,AMERIAN-DONNELL S,12,9,8,0.0,5,2,0.0,0.0,0.0,11,0.0,47
History,HIST,HIST 10,2436,AMERIAN-DONNELL S,9,7,6,1,5,0.0,0.0,0.0,0.0,10,0.0,38
History,HIST,HIST 10,2437,SKRIABIN G,20,9,4,3,3,1,0.0,0.0,0.0,4,0.0,44
History,HIST,HIST 10,2438,SLAUGHTER M A,20,7,0.0,2,4,1,0.0,0.0,0.0,8,0.0,42
History,HIST,HIST 11,2439,SIMON R,18,9,4,4,5,0.0,0.0,0.0,0.0,4,0.0,44
History,HIST,HIST 11,2440,LYNCH S H,17,9,5,5,3,0.0,0.0,0.0,0.0,3,0.0,42
History,HIST,HIST 11,2441,CHI J S,9,15,2,2,5,1,0.0,0.0,0.0,7,0.0,41
History,HIST,HIST 11,2442,CHI J S,10,17,3,0.0,6,1,0.0,1,0.0,7,1,46
History,HIST,HIST 11,2443,LYNCH S H,18,8,4,0.0,5,1,0.0,0.0,0.0,7,0.0,43
History,HIST,HIST 11,2444,VANBENSCHOTEN W D,9,2,6,1,2,0.0,0.0,0.0,0.0,8,0.0,28
History,HIST,HIST 11,2445,VANBENSCHOTEN W D,5,6,4,1,5,0.0,1,0.0,0.0,14,0.0,36
History,HIST,HIST 11,2446,LYNCH S H,11,7,8,1,5,2,1,0.0,0.0,7,0.0,42
History,HIST,HIST 12,2447,MORENO M,6,2,2,2,4,0.0,0.0,0.0,0.0,3,0.0,19
History,HIST,HIST 12,2448,AMERIAN-DONNELL S,13,2,2,1,5,0.0,0.0,0.0,0.0,1,0.0,24
History,HIST,HIST 12,2449,MORENO M,6,7,7,4,8,0.0,0.0,0.0,0.0,6,1,39
History,HIST,HIST 12,2450,MANOFF R J,34,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,45
History,HIST,HIST 12,2451,AMERIAN-DONNELL S,15,10,8,2,5,1,0.0,0.0,0.0,4,1,46
History,HIST,HIST 12,2452,WILKINSON JR E C,29,0.0,0.0,0.0,0.0,1,0.0,4,0.0,6,0.0,40
History,HIST,HIST 12,2453,VANBENSCHOTEN W D,9,10,1,1,8,0.0,0.0,0.0,0.0,8,0.0,37
History,HIST,HIST 12,2454,BOLELLI D,35,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,44
History,HIST,HIST 12,2455,MCMILLEN R,38,5,1,0.0,2,1,0.0,0.0,0.0,3,0.0,50
History,HIST,HIST 14,2456,BORGHEI S C,4,3,2,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,12
History,HIST,HIST 16,2459,CLAYBORNE D,14,1,1,1,16,0.0,0.0,1,0.0,6,1,41
History,HIST,HIST 16,2460,MCMILLEN R,32,0.0,1,0.0,4,2,0.0,0.0,0.0,3,0.0,42
History,HIST,HIST 20,2461,WILKINSON JR E C,23,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,6,0.0,39
History,HIST,HIST 22,2462,YEGANEHSHAKIB R,29,1,4,0.0,4,0.0,0.0,0.0,0.0,4,0.0,42
History,HIST,HIST 25,2463,REILLY B J/YEGANEHS,16,1,4,0.0,3,3,0.0,0.0,0.0,14,0.0,41
History,HIST,HIST 28,2464,BENNETT H M,14,13,6,2,1,0.0,0.0,0.0,0.0,5,1,42
History,HIST,HIST 32,2465,FOUSER D C,9,1,0.0,1,4,0.0,0.0,0.0,0.0,1,0.0,16
History,HIST,HIST 33,2466,REILLY B J,14,3,1,0.0,0.0,2,0.0,0.0,0.0,16,0.0,36
History,HIST,HIST 33,2467,GARCIA R M,6,5,1,1,7,0.0,0.0,0.0,0.0,19,0.0,39
History,HIST,HIST 34,2468,GARCIA R M,12,3,6,0.0,2,1,0.0,0.0,0.0,14,0.0,38
History,HIST,HIST 34,2469,GARCIA R M,7,1,2,3,0.0,0.0,1,0.0,0.0,5,0.0,19
History,HIST,HIST 41,2470,BOLELLI D,21,12,1,0.0,1,0.0,0.0,0.0,0.0,8,0.0,43
History,HIST,HIST 42,2471,MORENO M,19,6,1,1,6,1,0.0,0.0,0.0,3,0.0,37
History,HIST,HIST 53,2472,BOLELLI D,24,4,4,0.0,1,1,0.0,0.0,0.0,5,0.0,39
History,HIST,HIST 88B,2474,CHI J S,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Athletics and Kinesiology,HEALTH,HEALTH 10,2393,STRONG L M,15,6,2,3,2,1,0.0,1,0.0,6,0.0,36
Athletics and Kinesiology,HEALTH,HEALTH 10,2394,STRONG L M,9,11,4,0.0,7,0.0,0.0,0.0,0.0,8,0.0,39
Athletics and Kinesiology,HEALTH,HEALTH 10,2395,ESKRIDGE B M,26,6,2,0.0,4,0.0,0.0,0.0,0.0,3,0.0,41
Athletics and Kinesiology,HEALTH,HEALTH 10,2396,HANK M E,32,5,1,1,0.0,0.0,0.0,0.0,0.0,3,0.0,42
Athletics and Kinesiology,HEALTH,HEALTH 10,2397,METZLER K A,23,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,28
Athletics and Kinesiology,HEALTH,HEALTH 10,2398,ESKRIDGE B M,23,3,7,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,36
Athletics and Kinesiology,HEALTH,HEALTH 10,2399,HANK M E,21,1,8,0.0,4,0.0,0.0,0.0,0.0,6,0.0,40
Athletics and Kinesiology,HEALTH,HEALTH 10,3327,HANK M E,22,7,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,36
Athletics and Kinesiology,HEALTH,HEALTH 11,2404,SHIMA T H,16,3,1,0.0,6,0.0,0.0,0.0,0.0,8,0.0,34
Athletics and Kinesiology,KIN PE,KIN PE 2,2515,METZLER K A,30,1,1,1,3,0.0,0.0,1,0.0,1,0.0,38
Athletics and Kinesiology,KIN PE,KIN PE 3,2516,METZLER K A,17,10,5,1,5,0.0,0.0,0.0,0.0,4,0.0,42
Athletics and Kinesiology,KIN PE,KIN PE 4,2517,METZLER K A,23,7,4,1,6,0.0,0.0,0.0,0.0,3,0.0,44
Athletics and Kinesiology,KIN PE,KIN PE 10A,2518,BARNETT R T,4,1,0.0,0.0,1,1,0.0,0.0,0.0,7,0.0,14
Athletics and Kinesiology,KIN PE,KIN PE 10A,2523,LEDWITH K F,8,3,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,17
Athletics and Kinesiology,KIN PE,KIN PE 10A,2525,THOMAS J L,14,3,1,0.0,1,0.0,0.0,0.0,0.0,1,0.0,20
Athletics and Kinesiology,KIN PE,KIN PE 10C,2527,BARNETT R T,6,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,10
Athletics and Kinesiology,KIN PE,KIN PE 14,2530,BARRON E A,12,3,1,0.0,0.0,1,0.0,0.0,0.0,1,0.0,18
Athletics and Kinesiology,KIN PE,KIN PE 14B,2531,BARRON E A,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Athletics and Kinesiology,KIN PE,KIN PE 14C,2532,BARRON E A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Athletics and Kinesiology,KIN PE,KIN PE 17,2533,STRONG L M,14,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,17
Athletics and Kinesiology,KIN PE,KIN PE 17,2534,STRONG L M,8,6,0.0,1,0.0,0.0,0.0,0.0,0.0,4,0.0,19
Athletics and Kinesiology,KIN PE,KIN PE 18,2536,BARNETT R T,20,1,0.0,0.0,1,0.0,0.0,0.0,0.0,3,0.0,25
Athletics and Kinesiology,KIN PE,KIN PE 19C,2541,BARNETT R T,11,0.0,0.0,2,2,1,0.0,0.0,0.0,6,0.0,22
Athletics and Kinesiology,KIN PE,KIN PE 19E,2542,PORTER L A,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,16
Athletics and Kinesiology,KIN PE,KIN PE 19E,2543,PORTER L A,9,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1,0.0,13
Athletics and Kinesiology,KIN PE,KIN PE 19E,4154,HUNER K A,10,2,2,0.0,2,0.0,0.0,0.0,0.0,1,0.0,17
Athletics and Kinesiology,KIN PE,KIN PE 41W,2544,EASTCOTT M B,8,1,1,1,0.0,0.0,0.0,0.0,0.0,7,0.0,18
Athletics and Kinesiology,KIN PE,KIN PE 41W,2545,EASTCOTT M B,13,1,2,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,18
Athletics and Kinesiology,KIN PE,KIN PE 58A,2547,BENNETT J L,12,4,2,1,1,0.0,0.0,0.0,0.0,2,0.0,22
Athletics and Kinesiology,KIN PE,KIN PE 58A,2548,CHAVEZ E C,9,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,16
Athletics and Kinesiology,KIN PE,KIN PE 58A,2549,CHAVEZ E C,17,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,22
Athletics and Kinesiology,KIN PE,KIN PE 58A,2550,QUALEY K N,12,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,4,0.0,21
Athletics and Kinesiology,KIN PE,KIN PE 58A,2551,CHAVEZ E C,18,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
Athletics and Kinesiology,KIN PE,KIN PE 58A,2552,PORTER L A,8,3,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0.0,15
Athletics and Kinesiology,KIN PE,KIN PE 58A,2553,HUNER K A,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,14
Athletics and Kinesiology,KIN PE,KIN PE 58A,3437,BENNETT J L,3,0.0,4,0.0,3,0.0,0.0,0.0,0.0,2,0.0,12
Athletics and Kinesiology,KIN PE,KIN PE 58B,2554,CHAVEZ E C,4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6
Athletics and Kinesiology,KIN PE,KIN PE 58B,2555,HUNER K A,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,7
Athletics and Kinesiology,KIN PE,KIN PE 58B,2556,BENNETT J L,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,5
Athletics and Kinesiology,KIN PE,KIN PE 58B,2557,BENNETT J L,3,2,1,0.0,0.0,1,0.0,0.0,0.0,1,0.0,8
Athletics and Kinesiology,KIN PE,KIN PE 58B,2558,CHAVEZ E C,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Athletics and Kinesiology,KIN PE,KIN PE 58B,3325,PORTER L A,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,6
Athletics and Kinesiology,KIN PE,KIN PE 58C,2559,HUNER K A,4,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,6
