Department,Subject,Course,Instructor,A,B,C,D,F,IP,IX,NP,P,RD,W,Total
ESL,ESL,ESL 21A,TRACEY M P,2.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,25
ESL,ESL,ESL 21A,YENSER S J,2.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15
ESL,ESL,ESL 21B,HARDACREDECERQU B L,0.0,4.0,14.0,0.0,4.0,0.0,0.0,3.0,7.0,0.0,0.0,32
ESL,ESL,ESL 21B,JAFFE S R,4.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,18.0,0.0,2.0,35
ESL,ESL,ESL 21B,KUNIMOTO T A,1.0,1.0,5.0,0.0,2.0,0.0,0.0,3.0,13.0,0.0,0.0,25
ESL,ESL,ESL 21B,LEVEQUE V F,7.0,9.0,12.0,0.0,1.0,0.0,0.0,2.0,39.0,0.0,5.0,75
ESL,ESL,ESL 21B,LODMER E L,2.0,6.0,4.0,1.0,1.0,0.0,0.0,1.0,10.0,0.0,2.0,27
ESL,ESL,ESL 21B,TRACEY M P,7.0,6.0,9.0,5.0,1.0,0.0,0.0,2.0,15.0,0.0,3.0,48
ESL,ESL,ESL 21B,WOLFE R A,7.0,7.0,11.0,4.0,3.0,0.0,0.0,3.0,14.0,0.0,1.0,50
ESL,ESL,ESL 23,GRAZIADEI K N,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18
ESL,ESL,ESL 28,IBARAKI A T,4.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,17
Health Science,HEALTH,HEALTH 61,REES D M,15.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,39
Health Science,NURSNG,NURSNG 1,ANGEL V M,1.0,20.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40
Health Science,NURSNG,NURSNG 1L,COREA I O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 1L,MAYORGA A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 1L,MONTGOMERY L R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 1L,ORTEGA M M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,10
Health Science,NURSNG,NURSNG 2,KHOJA A M,12.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
Health Science,NURSNG,NURSNG 2L,CARBAJAL E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 2L,HIRST V M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 2L,ISLAS V I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 2L,KHOJA A M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 16,KHOJA A M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 17,FRIEDMAN M H,12.0,19.0,15.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,68
Health Science,NURSNG,NURSNG 20,WILLIAMS E J,0.0,14.0,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38
Health Science,NURSNG,NURSNG 20L,ABELEW S D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 20L,HIRST V M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 20L,KHOJA A M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 20L,MARKEY D J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 20L,SMITH J M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 25,LASTRAPE K,1.0,15.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
Health Science,NURSNG,NURSNG 25L,BANKS C A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 25L,LASTRAPE K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14
Health Science,NURSNG,NURSNG 25L,PEREZ W A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 25L,RISINGER L A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 28,SHORT A D,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
Health Science,NURSNG,NURSNG 30,SHORT A D,4.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
Health Science,NURSNG,NURSNG 30L,LASTRAPE K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 30L,OKONKWO N N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 30L,SHORT A D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 30L,WILLIAMS E J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 35,ANGEL V M,0.0,18.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
Health Science,NURSNG,NURSNG 35L,DIAZ C Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10
Health Science,NURSNG,NURSNG 35L,FLORES B B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,6
Health Science,NURSNG,NURSNG 35L,JAMALPANAH S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7
Health Science,NURSNG,NURSNG 35L,MAYORGA A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 36,SHORT A D,16.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,32
Health Science,NURSNG,NURSNG 36,WILLIAMS E J,14.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25
Health Science,NURSNG,NURSNG 40,LUU K H,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
Health Science,NURSNG,NURSNG 40L,ESTRELLA D J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16
Health Science,NURSNG,NURSNG 40L,SCARLET A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16
Health Science,NURSNG,NURSNG 45,VALCIN‐LEWIS F,1.0,10.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
Health Science,NURSNG,NURSNG 45L,SMITH D L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,17
Health Science,NURSNG,NURSNG 45L,VALCIN‐LEWIS F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16
Health Science,NURSNG,NURSNG 50,WILLIAMS E J,10.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
Health Science,NURSNG,NURSNG 50L,MONTGOMERY L R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9
Health Science,NURSNG,NURSNG 50L,VALCIN‐LEWIS F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8
Health Science,NURSNG,NURSNG 50L,WILLIAMS E J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15
Health Science,RES TH,RES TH 1,SANTANA S A,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,18
Health Science,RES TH,RES TH 29,SANTANA S A,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
Health Science,RES TH,RES TH 30,SANTANA S A,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
Health Science,RES TH,RES TH 70,SANTANA S A,2.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
History,ENVRN,ENVRN 14,BORGHEI S C,7.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20
History,ENVRN,ENVRN 14,KAWAGUCHI L A,4.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,21
History,ENVRN,ENVRN 32,FOUSER D C,6.0,8.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,27
History,HIST,HIST 1,BENNETT H M,21.0,15.0,8.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,9.0,66
History,HIST,HIST 1,KENT M L,10.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,39
History,HIST,HIST 1,MAYNC T M,11.0,9.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,41
History,HIST,HIST 1,STILES C L,43.0,31.0,13.0,7.0,13.0,0.0,2.0,1.0,4.0,0.0,18.0,132
History,HIST,HIST 1,VERLET M C,5.0,3.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,32
History,HIST,HIST 2,BENNETT H M,9.0,2.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,35
History,HIST,HIST 2,BYRNE D,14.0,28.0,12.0,6.0,11.0,0.0,0.0,0.0,1.0,0.0,8.0,80
History,HIST,HIST 2,KENT M L,10.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23
History,HIST,HIST 2,MANOFF R J,15.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,29
History,HIST,HIST 2,MAYNC T M,9.0,6.0,2.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,4.0,32
History,HIST,HIST 2,STILES C L,21.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,39
History,HIST,HIST 2,VERLET M C,3.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,25
History,HIST,HIST 4,STILES C L,32.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,46
History,HIST,HIST 5,GARCIA R M,12.0,12.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,34
History,HIST,HIST 10,AMERIAN‐DONNELL S M,14.0,22.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,79
History,HIST,HIST 10,CRUZ J S,21.0,12.0,15.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,79
History,HIST,HIST 10,KAWAGUCHI L A,5.0,18.0,33.0,10.0,22.0,0.0,2.0,0.0,1.0,0.0,63.0,154
History,HIST,HIST 10,MARINO J M,20.0,55.0,19.0,3.0,12.0,0.0,0.0,1.0,4.0,0.0,22.0,136
History,HIST,HIST 10,MYERS B E,23.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,45
History,HIST,HIST 10,SLAUGHTER M A,14.0,15.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,43
History,HIST,HIST 11,AMERIAN‐DONNELL S M,30.0,14.0,10.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,70
History,HIST,HIST 11,BOLELLI D,18.0,17.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,43
History,HIST,HIST 11,KEVILLE T J,26.0,27.0,14.0,3.0,15.0,0.0,0.0,1.0,2.0,0.0,18.0,106
History,HIST,HIST 11,LYNCH S H,25.0,40.0,16.0,5.0,13.0,0.0,0.0,0.0,2.0,0.0,23.0,124
History,HIST,HIST 11,VANBENSCHOTEN W D,8.0,10.0,13.0,7.0,5.0,0.0,1.0,1.0,1.0,0.0,21.0,67
History,HIST,HIST 12,BOLELLI D,9.0,18.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0,45
History,HIST,HIST 12,CHI J S,11.0,33.0,18.0,7.0,9.0,0.0,1.0,0.0,1.0,0.0,13.0,93
History,HIST,HIST 12,MANOFF R J,22.0,16.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,53
History,HIST,HIST 12,MCMILLEN R,14.0,7.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,35
History,HIST,HIST 12,MORENO M,31.0,25.0,10.0,5.0,7.0,0.0,0.0,2.0,0.0,0.0,18.0,98
History,HIST,HIST 12,VANBENSCHOTEN W D,11.0,7.0,2.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,12.0,40
History,HIST,HIST 13,WILKINSON JR E C,18.0,8.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,10.0,42
History,HIST,HIST 14,BORGHEI S C,6.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,15
History,HIST,HIST 14,KAWAGUCHI L A,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,11.0,18
History,HIST,HIST 16,CLAYBORNE D,6.0,6.0,1.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,11.0,45
History,HIST,HIST 16,MCMILLEN R,27.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,39
History,HIST,HIST 20,WILKINSON JR E C,14.0,9.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,32
History,HIST,HIST 22,YEGANEHSHAKIB R,19.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,37
History,HIST,HIST 25,REILLY B J,19.0,5.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,8.0,41
History,HIST,HIST 28,BENNETT H M,9.0,7.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,27
History,HIST,HIST 32,FOUSER D C,9.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16
History,HIST,HIST 33,REILLY B J,14.0,11.0,12.0,4.0,12.0,0.0,0.0,0.0,1.0,0.0,12.0,66
History,HIST,HIST 34,REILLY B J,8.0,7.0,11.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,19.0,75
History,HIST,HIST 34,YEGANEHSHAKIB R,12.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,24
History,HIST,HIST 42,MORENO M,6.0,7.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,30
History,HIST,HIST 47,BENNETT H M,5.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,25
History,HIST,HIST 47,MORENO M,7.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,20
History,HIST,HIST 52,AMERIAN‐DONNELL S M,7.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,19
History,HIST,HIST 53,BOLELLI D,14.0,5.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,9.0,37
History,HIST,HIST 88B,CHI J S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Athletics and Kinesiology,HEALTH,HEALTH 10,CHAVEZ E C,28.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,42
Athletics and Kinesiology,HEALTH,HEALTH 10,HANK M E,57.0,6.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,79
Athletics and Kinesiology,HEALTH,HEALTH 10,KAUFMAN D,33.0,7.0,4.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,11.0,72
Athletics and Kinesiology,HEALTH,HEALTH 10,METZLER K A,41.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
Athletics and Kinesiology,HEALTH,HEALTH 10,SEWELL L,5.0,9.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,37
Athletics and Kinesiology,HEALTH,HEALTH 10,STRONG L M,14.0,30.0,8.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,81
Athletics and Kinesiology,HEALTH,HEALTH 11,SHIMA T H,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40
Athletics and Kinesiology,KIN PE,KIN PE 2,METZLER K A,24.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,40
Athletics and Kinesiology,KIN PE,KIN PE 3,METZLER K A,8.0,4.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,30
Athletics and Kinesiology,KIN PE,KIN PE 4,METZLER K A,16.0,6.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,38
Athletics and Kinesiology,KIN PE,KIN PE 5B,KALAFER F,25.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30
Athletics and Kinesiology,KIN PE,KIN PE 5C,DUMITRIU E,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,31
Athletics and Kinesiology,KIN PE,KIN PE 9A,BARNETT R T,15.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,24
Athletics and Kinesiology,KIN PE,KIN PE 9A,STRONG L M,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29
Athletics and Kinesiology,KIN PE,KIN PE 9B,MAIDENBERG J D,17.0,12.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,36
Athletics and Kinesiology,KIN PE,KIN PE 9B,THOMAS J L,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,31
Athletics and Kinesiology,KIN PE,KIN PE 9C,ROTH L M,3.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14
Athletics and Kinesiology,KIN PE,KIN PE 9C,THOMAS J L,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10
Athletics and Kinesiology,KIN PE,KIN PE 10A,BARNETT R T,20.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,27
Athletics and Kinesiology,KIN PE,KIN PE 10A,LEDWITH K F,49.0,10.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,80
Athletics and Kinesiology,KIN PE,KIN PE 10A,THOMAS J L,29.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,15.0,51
Athletics and Kinesiology,KIN PE,KIN PE 10C,LEDWITH K F,15.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,22
Athletics and Kinesiology,KIN PE,KIN PE 10C,SHICKMAN T D,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,24
Athletics and Kinesiology,KIN PE,KIN PE 11A,BARNETT R T,16.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,22
Athletics and Kinesiology,KIN PE,KIN PE 11A,LEDWITH K F,13.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26
Athletics and Kinesiology,KIN PE,KIN PE 11A,SEYMOUR P S,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,18
Athletics and Kinesiology,KIN PE,KIN PE 11B,BARNETT R T,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19
Athletics and Kinesiology,KIN PE,KIN PE 11B,MOSICH N W,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7
Athletics and Kinesiology,KIN PE,KIN PE 11C,BARNETT R T,36.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,48
Athletics and Kinesiology,KIN PE,KIN PE 11N,HANK M E,13.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21
Athletics and Kinesiology,KIN PE,KIN PE 11N,MOSICH N W,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10
Athletics and Kinesiology,KIN PE,KIN PE 12,HANK M E,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,15
Athletics and Kinesiology,KIN PE,KIN PE 14,BARRON E A,14.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26
Athletics and Kinesiology,KIN PE,KIN PE 14B,BARRON E A,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Athletics and Kinesiology,KIN PE,KIN PE 14C,BARRON E A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Athletics and Kinesiology,KIN PE,KIN PE 16A,EASTCOTT M B,38.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,52
Athletics and Kinesiology,KIN PE,KIN PE 16B,EASTCOTT M B,17.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,26
Athletics and Kinesiology,KIN PE,KIN PE 17,STRONG L M,30.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,47
Athletics and Kinesiology,KIN PE,KIN PE 19C,BARNETT R T,17.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,24
Athletics and Kinesiology,KIN PE,KIN PE 19C,OCAMPO J M,19.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,25
Athletics and Kinesiology,KIN PE,KIN PE 19C,SEYMOUR P S,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18
Athletics and Kinesiology,KIN PE,KIN PE 19C,SHICKMAN T D,16.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,22
Athletics and Kinesiology,KIN PE,KIN PE 19D,ANKENY K L,10.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,20
Athletics and Kinesiology,KIN PE,KIN PE 19D,SHIMA T H,14.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,23
Athletics and Kinesiology,KIN PE,KIN PE 19E,HUNER K A,15.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26
Athletics and Kinesiology,KIN PE,KIN PE 19E,PORTER L A,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26
Athletics and Kinesiology,KIN PE,KIN PE 21C,KEARIN J L,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12
Athletics and Kinesiology,KIN PE,KIN PE 25A,RALSTON L C,11.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15
Athletics and Kinesiology,KIN PE,KIN PE 25B,RALSTON L C,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10
Athletics and Kinesiology,KIN PE,KIN PE 25C,RALSTON L C,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
Athletics and Kinesiology,KIN PE,KIN PE 25D,RALSTON L C,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
Athletics and Kinesiology,KIN PE,KIN PE 34A,LEONG J R,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,17
Athletics and Kinesiology,KIN PE,KIN PE 34B,LEONG J R,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
Athletics and Kinesiology,KIN PE,KIN PE 34D,LEONG J R,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
Athletics and Kinesiology,KIN PE,KIN PE 41M,LEVY B,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22
Athletics and Kinesiology,KIN PE,KIN PE 41W,EASTCOTT M B,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,20
Athletics and Kinesiology,KIN PE,KIN PE 41W,TANAKA J Y,38.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,8.0,59
Athletics and Kinesiology,KIN PE,KIN PE 43A,BENDITSON A,27.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34
Athletics and Kinesiology,KIN PE,KIN PE 43B,PIERCE T L,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25
Athletics and Kinesiology,KIN PE,KIN PE 43B,SEYMOUR P S,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12
Athletics and Kinesiology,KIN PE,KIN PE 43C,BENDITSON A,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,10
Athletics and Kinesiology,KIN PE,KIN PE 43C,LIPMAN L,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
Athletics and Kinesiology,KIN PE,KIN PE 43C,PIERCE T L,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Athletics and Kinesiology,KIN PE,KIN PE 43C,SEYMOUR P S,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14
Athletics and Kinesiology,KIN PE,KIN PE 43D,BENDITSON A,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Athletics and Kinesiology,KIN PE,KIN PE 43D,LIPMAN L,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11
Athletics and Kinesiology,KIN PE,KIN PE 43D,PIERCE T L,35.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41
Athletics and Kinesiology,KIN PE,KIN PE 48A,CASCINO N V,14.0,11.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,46
Athletics and Kinesiology,KIN PE,KIN PE 48B,CASCINO N V,6.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,23
Athletics and Kinesiology,KIN PE,KIN PE 48B,CHAVEZ E C,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16
Athletics and Kinesiology,KIN PE,KIN PE 48B,ROBERTS JR P E,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17
Athletics and Kinesiology,KIN PE,KIN PE 48C,BULLOCK J A,15.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0,30
